timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608638.000,S01,RUNNING,523,-806,18697,5,37,-6,196,-96,298
1781608638.010,S01,RUNNING,-221,-516,21475,7,25,-3,194,-94,300
1781608638.020,S01,RUNNING,106,-107,16738,-5,26,1,190,-91,291
1781608638.030,S01,RUNNING,142,-82,19269,27,13,-5,189,-83,291
1781608638.040,S01,RUNNING,625,-887,16918,38,13,7,209,-96,302
1781608638.050,S01,RUNNING,694,275,19516,-21,14,9,206,-104,300
1781608638.060,S01,RUNNING,-266,397,19290,35,-5,-36,200,-93,294
1781608638.070,S01,RUNNING,646,1084,18672,-9,23,0,203,-90,295
1781608638.080,S01,RUNNING,-1155,-290,18142,12,41,14,200,-81,312
1781608638.090,S01,RUNNING,82,-323,20272,20,10,12,187,-95,301
1781608638.100,S01,RUNNING,-745,-191,21075,30,65,-2,210,-115,303
1781608638.110,S01,RUNNING,718,-160,15685,-50,50,-17,183,-90,282
1781608638.120,S01,RUNNING,512,129,14082,0,14,14,199,-104,307
1781608638.130,S01,RUNNING,-41,-494,19970,11,-21,-36,213,-118,297
1781608638.140,S01,RUNNING,1053,902,19260,23,16,5,195,-110,307
1781608638.150,S01,RUNNING,708,-174,20089,13,-13,3,203,-96,305
1781608638.160,S01,RUNNING,27,136,21296,-26,-13,7,193,-74,292
1781608638.170,S01,RUNNING,-343,372,24514,20,7,1,197,-104,305
1781608638.180,S01,RUNNING,-463,-96,16722,45,39,0,209,-100,318
1781608638.190,S01,RUNNING,377,-57,18914,0,37,-13,207,-104,309
1781608638.200,S01,RUNNING,642,-163,18449,-54,-21,14,182,-94,300
1781608638.210,S01,RUNNING,210,-110,16082,2,-36,14,194,-86,290
1781608638.220,S01,RUNNING,315,70,17392,-23,51,-4,195,-90,307
1781608638.230,S01,RUNNING,374,270,16595,-58,71,-4,205,-105,300
1781608638.240,S01,RUNNING,-153,-274,22221,-2,15,10,194,-94,318
1781608638.250,S01,RUNNING,-60,739,20394,-5,-18,25,200,-90,297
1781608638.260,S01,RUNNING,-6,380,17869,41,-34,-1,201,-87,307
1781608638.270,S01,RUNNING,-226,-625,17803,-12,20,-1,194,-103,301
1781608638.280,S01,RUNNING,769,-10,22407,51,36,15,205,-90,310
1781608638.290,S01,RUNNING,346,210,17968,3,3,0,205,-96,319
1781608638.300,S01,RUNNING,630,76,20555,-6,40,-1,197,-95,296
1781608638.310,S01,RUNNING,1638,-685,19577,7,41,24,198,-78,289
1781608638.320,S01,RUNNING,1166,-619,21695,32,9,-3,195,-80,283
1781608638.330,S01,RUNNING,443,-1170,19266,0,11,6,210,-88,316
1781608638.340,S01,RUNNING,-778,-147,16780,1,22,-8,203,-90,296
1781608638.350,S01,RUNNING,54,-19,24386,1,25,17,209,-94,297
1781608638.360,S01,RUNNING,705,45,17018,42,7,18,201,-89,295
1781608638.370,S01,RUNNING,338,74,18809,14,3,-13,191,-115,316
1781608638.380,S01,RUNNING,215,-236,20040,-34,14,5,206,-93,281
1781608638.390,S01,RUNNING,-434,370,18452,-66,17,9,172,-97,301
1781608638.400,S01,RUNNING,122,94,20176,-1,34,-1,220,-79,309
1781608638.410,S01,RUNNING,-219,122,15923,-35,36,1,189,-79,298
1781608638.420,S01,RUNNING,-819,-300,20093,-42,9,0,198,-92,285
1781608638.430,S01,RUNNING,778,-674,15667,42,-1,5,205,-74,310
1781608638.440,S01,RUNNING,476,409,14958,29,58,18,203,-89,282
1781608638.450,S01,RUNNING,608,64,20345,-36,19,-6,179,-73,297
1781608638.460,S01,RUNNING,140,-318,20065,-60,29,-11,186,-111,295
1781608638.470,S01,RUNNING,-75,594,17140,7,81,17,203,-108,299
1781608638.480,S01,RUNNING,404,-152,22212,21,22,12,212,-101,301
1781608638.490,S01,RUNNING,864,70,19523,-27,35,0,210,-107,291
1781608638.500,S01,RUNNING,-330,-165,17339,30,16,-2,205,-111,291
1781608638.510,S01,RUNNING,224,-226,17170,-5,-7,0,205,-117,295
1781608638.520,S01,RUNNING,738,-315,18719,70,22,0,214,-90,293
1781608638.530,S01,RUNNING,313,-97,18125,6,69,34,175,-101,307
1781608638.540,S01,RUNNING,220,-643,22671,66,1,6,197,-93,276
1781608638.550,S01,RUNNING,970,-270,22722,-8,7,-7,204,-95,315
1781608638.560,S01,RUNNING,-271,-151,17043,46,-19,1,187,-85,298
1781608638.570,S01,RUNNING,63,159,22476,33,-23,9,230,-88,306
1781608638.580,S01,RUNNING,336,228,18576,67,17,22,196,-104,294
1781608638.590,S01,RUNNING,1047,108,25369,0,73,11,206,-86,304
1781608638.600,S01,RUNNING,1018,126,17600,-42,9,-16,192,-95,299
1781608638.610,S01,RUNNING,954,-639,17998,-2,74,-2,197,-91,310
1781608638.620,S01,RUNNING,-927,330,19490,10,-48,10,218,-102,304
1781608638.630,S01,RUNNING,498,-575,16268,42,50,16,206,-110,309
1781608638.640,S01,RUNNING,435,1411,22463,19,38,-15,202,-93,294
1781608638.650,S01,RUNNING,1536,994,19291,-30,-24,7,217,-111,294
1781608638.660,S01,RUNNING,-448,-590,15302,41,43,9,176,-93,296
1781608638.670,S01,RUNNING,491,722,21530,57,34,-10,186,-101,289
1781608638.680,S01,RUNNING,-534,71,19083,19,63,-25,189,-76,289
1781608638.690,S01,RUNNING,1181,-149,17534,59,-36,-7,200,-93,308
1781608638.700,S01,RUNNING,-503,35,20498,13,65,0,194,-81,284
1781608638.710,S01,RUNNING,680,-288,19647,-6,59,-18,190,-97,307
1781608638.720,S01,RUNNING,-243,-528,23570,1,18,7,195,-94,291
1781608638.730,S01,RUNNING,86,-938,21906,69,14,12,206,-99,292
1781608638.740,S01,RUNNING,228,-1209,19057,20,-16,-3,171,-100,305
1781608638.750,S01,RUNNING,-730,756,17498,59,18,-3,175,-80,306
1781608638.760,S01,RUNNING,-310,633,20047,16,9,1,189,-87,306
1781608638.770,S01,RUNNING,-5,-151,22146,-6,58,-19,194,-111,299
1781608638.780,S01,RUNNING,110,-126,19214,10,11,-8,197,-103,306
1781608638.790,S01,RUNNING,-133,91,18595,0,1,-27,216,-88,299
1781608638.800,S01,RUNNING,-38,522,16226,-24,47,-14,189,-77,291
1781608638.810,S01,RUNNING,721,75,16695,25,-3,-15,210,-74,297
1781608638.820,S01,RUNNING,-442,664,21592,29,11,0,217,-116,301
1781608638.830,S01,RUNNING,470,-256,18246,41,58,-14,198,-92,319
1781608638.840,S01,RUNNING,1067,-405,19221,-38,79,2,178,-109,291
1781608638.850,S01,RUNNING,-278,317,19459,-21,30,2,210,-99,297
1781608638.860,S01,RUNNING,260,-6,17192,37,0,8,204,-77,301
1781608638.870,S01,RUNNING,372,391,14426,47,-51,8,195,-94,293
1781608638.880,S01,RUNNING,218,-125,19745,2,0,8,193,-94,297
1781608638.890,S01,RUNNING,1023,-61,19533,16,13,20,190,-92,309
1781608638.900,S01,RUNNING,-30,-200,19433,2,-8,11,179,-79,310
1781608638.910,S01,RUNNING,531,305,18581,-11,62,-1,209,-101,300
1781608638.920,S01,RUNNING,-961,185,17443,-1,-11,1,186,-104,321
1781608638.930,S01,RUNNING,1157,333,20514,13,73,23,198,-99,301
1781608638.940,S01,RUNNING,577,-261,20112,-15,22,20,201,-103,296
1781608638.950,S01,RUNNING,174,597,15896,27,34,-28,187,-88,285
1781608638.960,S01,RUNNING,970,-52,17106,42,42,19,210,-84,301
1781608638.970,S01,RUNNING,561,451,18245,21,46,-4,202,-94,306
1781608638.980,S01,RUNNING,-1016,-989,20214,30,34,-14,205,-106,310
1781608638.990,S01,RUNNING,-575,-693,19883,21,51,-21,190,-89,291
1781608639.000,S01,RUNNING,1325,-138,21733,37,14,-7,186,-99,310
1781608639.010,S01,RUNNING,-53,-102,19107,-17,4,0,198,-84,297
1781608639.020,S01,RUNNING,485,254,22902,-6,-13,-7,192,-86,293
1781608639.030,S01,RUNNING,949,205,22710,71,26,20,197,-106,288
1781608639.040,S01,RUNNING,493,-338,17602,35,44,3,208,-107,309
1781608639.050,S01,RUNNING,298,588,18790,-32,2,16,195,-93,290
1781608639.060,S01,RUNNING,-663,-589,17307,12,57,14,205,-69,294
1781608639.070,S01,RUNNING,235,-393,19891,17,-22,-6,209,-92,306
1781608639.080,S01,RUNNING,1113,-490,17830,-4,17,0,196,-92,288
1781608639.090,S01,RUNNING,289,-406,19606,1,31,-34,202,-102,292
1781608639.100,S01,RUNNING,913,-1030,20629,50,-16,-13,197,-73,317
1781608639.110,S01,RUNNING,-535,-78,18963,-3,-47,0,199,-101,285
1781608639.120,S01,RUNNING,-228,1159,17483,-32,-61,2,188,-97,302
1781608639.130,S01,RUNNING,-148,217,17739,-27,-7,-10,187,-88,301
1781608639.140,S01,RUNNING,-278,387,20911,53,-32,-12,191,-85,299
1781608639.150,S01,RUNNING,83,-615,19880,78,50,-22,188,-90,298
1781608639.160,S01,RUNNING,-401,707,21154,23,-4,-25,212,-102,306
1781608639.170,S01,RUNNING,1126,-511,13320,14,12,3,187,-109,295
1781608639.180,S01,RUNNING,201,237,18782,19,19,27,204,-98,300
1781608639.190,S01,RUNNING,-555,291,15513,-1,22,3,182,-93,312
1781608639.200,S01,RUNNING,1429,-200,17267,72,39,-25,192,-98,299
1781608639.210,S01,RUNNING,354,596,21947,69,37,-2,199,-84,308
1781608639.220,S01,RUNNING,-204,-428,21251,-45,26,-20,184,-83,296
1781608639.230,S01,RUNNING,314,-192,19411,9,-48,-19,199,-112,305
1781608639.240,S01,RUNNING,-601,53,20780,-8,27,14,209,-100,307
1781608639.250,S01,RUNNING,-267,-53,20028,-22,-30,10,191,-95,302
1781608639.260,S01,RUNNING,1502,-993,15632,1,59,9,196,-99,301
1781608639.270,S01,RUNNING,-180,-675,19003,-17,2,-5,187,-91,303
1781608639.280,S01,RUNNING,209,-574,19771,-32,-7,-21,210,-99,307
1781608639.290,S01,RUNNING,329,-1214,16297,-20,12,9,200,-93,289
1781608639.300,S01,RUNNING,610,-95,16540,11,13,-12,205,-89,297
1781608639.310,S01,RUNNING,881,295,19035,-8,-23,-24,197,-105,313
1781608639.320,S01,RUNNING,604,-252,21322,8,65,-9,201,-100,298
1781608639.330,S01,RUNNING,652,743,18840,57,5,34,171,-87,298
1781608639.340,S01,RUNNING,1260,-140,18139,-5,74,-3,206,-93,299
1781608639.350,S01,RUNNING,441,177,20550,13,0,-6,200,-84,322
1781608639.360,S01,RUNNING,882,917,21085,-12,0,4,211,-92,309
1781608639.370,S01,RUNNING,495,462,17948,-3,-8,-7,222,-103,323
1781608639.380,S01,RUNNING,452,-864,20616,18,0,-4,197,-101,307
1781608639.390,S01,RUNNING,639,-267,16873,41,43,-2,207,-73,293
1781608639.400,S01,RUNNING,-319,222,16721,-37,44,12,193,-83,280
1781608639.410,S01,RUNNING,-1338,-691,22088,13,40,-7,218,-88,292
1781608639.420,S01,RUNNING,-118,-378,21505,58,23,8,190,-66,306
1781608639.430,S01,RUNNING,1184,-496,17163,31,13,7,198,-98,297
1781608639.440,S01,RUNNING,825,-287,20420,10,-45,-9,205,-101,302
1781608639.450,S01,RUNNING,642,386,19574,27,-20,-5,176,-96,306
1781608639.460,S01,RUNNING,-547,-996,16761,-15,-2,-8,215,-94,311
1781608639.470,S01,RUNNING,268,487,19601,57,15,-1,198,-92,293
1781608639.480,S01,RUNNING,-458,-859,18361,24,-16,-8,189,-99,291
1781608639.490,S01,RUNNING,-900,-289,18336,30,21,-11,191,-80,301
1781608639.500,S01,RUNNING,237,310,16081,33,-24,8,179,-105,300
1781608639.510,S01,RUNNING,-290,-571,18626,18,66,2,192,-88,308
1781608639.520,S01,RUNNING,241,99,17787,62,21,17,208,-93,283
1781608639.530,S01,RUNNING,-623,-682,18644,50,-11,8,194,-96,266
1781608639.540,S01,RUNNING,69,-196,21594,-22,16,5,217,-91,295
1781608639.550,S01,RUNNING,-110,-173,17829,-40,29,19,208,-114,306
1781608639.560,S01,RUNNING,208,-666,19071,-56,26,15,193,-98,294
1781608639.570,S01,RUNNING,593,657,21553,-16,30,15,196,-88,294
1781608639.580,S01,RUNNING,-143,-162,20218,-65,43,-6,194,-93,294
1781608639.590,S01,RUNNING,-630,36,15274,51,-12,14,205,-97,307
1781608639.600,S01,RUNNING,188,-1172,19867,46,6,-10,196,-96,313
1781608639.610,S01,RUNNING,181,-160,20893,-29,17,-14,211,-90,294
1781608639.620,S01,RUNNING,629,-41,21027,56,2,9,192,-106,300
1781608639.630,S01,RUNNING,1503,81,18544,36,25,11,208,-91,294
1781608639.640,S01,RUNNING,534,-796,18626,3,39,-10,195,-107,285
1781608639.650,S01,RUNNING,116,-10,19267,-25,-5,9,193,-101,284
1781608639.660,S01,RUNNING,291,7,17974,0,46,35,203,-90,284
1781608639.670,S01,RUNNING,-838,-938,23259,42,-10,-8,201,-102,301
1781608639.680,S01,RUNNING,1365,-8,22578,45,-31,3,209,-117,307
1781608639.690,S01,RUNNING,-313,-1786,16087,14,33,-22,203,-94,299
1781608639.700,S01,RUNNING,502,-316,21403,2,1,3,189,-72,288
1781608639.710,S01,RUNNING,263,85,17119,-33,-28,11,198,-108,305
1781608639.720,S01,RUNNING,1044,55,20830,-12,38,-2,210,-88,313
1781608639.730,S01,RUNNING,543,-1029,20796,9,-22,9,207,-95,293
1781608639.740,S01,RUNNING,811,409,21951,-11,21,-18,187,-107,285
1781608639.750,S01,RUNNING,-28,-548,20777,83,27,-31,213,-101,289
1781608639.760,S01,RUNNING,-402,1938,16815,58,-12,-12,191,-101,287
1781608639.770,S01,RUNNING,652,144,16604,59,24,4,205,-104,303
1781608639.780,S01,RUNNING,311,501,18827,-26,23,-31,215,-84,294
1781608639.790,S01,RUNNING,289,391,17059,36,82,-7,198,-86,295
1781608639.800,S01,RUNNING,477,261,20656,24,46,0,204,-95,314
1781608639.810,S01,RUNNING,239,-393,17260,-20,6,13,189,-104,288
1781608639.820,S01,RUNNING,236,-128,18520,9,44,-3,206,-96,289
1781608639.830,S01,RUNNING,758,268,18838,16,34,-9,195,-84,280
1781608639.840,S01,RUNNING,1340,-553,17503,-10,21,-1,218,-83,295
1781608639.850,S01,RUNNING,-365,-3,18737,-95,20,26,208,-113,293
1781608639.860,S01,RUNNING,-366,393,18627,-2,2,-17,195,-97,293
1781608639.870,S01,RUNNING,69,142,19742,39,-2,4,205,-104,309
1781608639.880,S01,RUNNING,-138,18,20396,42,-9,0,222,-78,286
1781608639.890,S01,RUNNING,-8,660,18167,-36,-37,15,195,-93,295
1781608639.900,S01,RUNNING,-1243,-207,21194,-20,-8,-7,204,-107,302
1781608639.910,S01,RUNNING,-127,-99,13763,-28,3,-18,200,-90,299
1781608639.920,S01,RUNNING,-599,563,17143,-2,67,27,196,-80,297
1781608639.930,S01,RUNNING,1329,-441,21705,-8,-2,24,209,-91,305
1781608639.940,S01,RUNNING,-430,246,20605,6,-20,12,193,-100,308
1781608639.950,S01,RUNNING,483,42,17485,65,24,-28,194,-103,313
1781608639.960,S01,RUNNING,424,702,16680,25,-15,-35,191,-97,294
1781608639.970,S01,RUNNING,852,-2,17079,61,12,5,203,-90,308
1781608639.980,S01,RUNNING,454,-1403,17558,41,15,-12,202,-113,287
1781608639.990,S01,RUNNING,-87,102,19805,-1,53,11,202,-100,287
1781608640.000,S01,RUNNING,-462,387,18386,-8,20,-13,193,-103,301
1781608640.010,S01,RUNNING,712,-1010,22647,26,20,0,200,-81,296
1781608640.020,S01,RUNNING,384,360,20447,7,0,-13,215,-102,296
1781608640.030,S01,RUNNING,29,506,18284,-14,-20,4,202,-119,297
1781608640.040,S01,RUNNING,-275,-434,17371,-38,-24,2,207,-92,314
1781608640.050,S01,RUNNING,810,-360,20690,-56,22,24,201,-119,285
1781608640.060,S01,RUNNING,-399,-20,18988,56,35,3,189,-93,296
1781608640.070,S01,RUNNING,248,969,15146,-2,24,-6,204,-105,306
1781608640.080,S01,RUNNING,-237,108,15614,24,-4,2,212,-85,299
1781608640.090,S01,RUNNING,-421,-272,24549,-14,-17,8,204,-86,305
1781608640.100,S01,RUNNING,524,825,19540,6,-27,8,199,-94,304
1781608640.110,S01,RUNNING,600,-40,19492,-15,27,7,191,-89,294
1781608640.120,S01,RUNNING,603,-331,19608,67,4,1,197,-94,272
1781608640.130,S01,RUNNING,-325,177,18480,97,-4,22,196,-86,291
1781608640.140,S01,RUNNING,197,571,14618,8,16,-64,192,-86,309
1781608640.150,S01,RUNNING,589,-701,19189,72,35,-20,205,-96,299
1781608640.160,S01,RUNNING,269,370,16401,-27,71,28,213,-92,304
1781608640.170,S01,RUNNING,978,370,23273,-20,-77,-11,186,-92,306
1781608640.180,S01,RUNNING,946,-159,20428,29,15,7,203,-114,290
1781608640.190,S01,RUNNING,147,550,19017,23,80,-13,200,-96,312
1781608640.200,S01,RUNNING,-319,-89,19616,26,38,-10,185,-90,295
1781608640.210,S01,RUNNING,619,-924,20451,-12,-38,-18,209,-101,308
1781608640.220,S01,RUNNING,-741,577,18476,39,0,-19,184,-83,301
1781608640.230,S01,RUNNING,-49,-462,19486,6,17,-14,202,-94,308
1781608640.240,S01,RUNNING,332,-431,17494,-15,-10,0,200,-92,300
1781608640.250,S01,RUNNING,1233,-260,15880,8,-20,-21,196,-85,293
1781608640.260,S01,RUNNING,598,-1767,17170,15,34,11,201,-93,288
1781608640.270,S01,RUNNING,420,-1118,18925,-6,-7,26,192,-93,276
1781608640.280,S01,RUNNING,-268,-466,19071,7,33,-4,196,-105,300
1781608640.290,S01,RUNNING,-484,-509,19506,24,-6,7,203,-99,279
1781608640.300,S01,RUNNING,-111,572,20786,-20,15,-5,188,-71,275
1781608640.310,S01,RUNNING,459,-272,18897,21,-3,-33,211,-73,307
1781608640.320,S01,RUNNING,-133,-566,18833,24,-7,-12,174,-95,297
1781608640.330,S01,RUNNING,33,30,19707,-44,18,-8,201,-74,289
1781608640.340,S01,RUNNING,-1072,-330,20580,-15,-3,-1,212,-86,302
1781608640.350,S01,RUNNING,-706,-396,20010,12,-4,2,206,-84,312
1781608640.360,S01,RUNNING,58,284,20224,-8,22,10,194,-105,308
1781608640.370,S01,RUNNING,68,-194,19060,47,29,-8,205,-94,292
1781608640.380,S01,RUNNING,-459,-986,18175,-43,18,5,217,-90,291
1781608640.390,S01,RUNNING,316,-94,17778,24,38,-14,214,-104,299
1781608640.400,S01,RUNNING,-462,-244,18080,23,-22,-19,213,-79,288
1781608640.410,S01,RUNNING,-1435,-344,14954,-20,-16,-7,200,-79,304
1781608640.420,S01,RUNNING,345,-264,18981,13,10,28,209,-80,283
1781608640.430,S01,RUNNING,-141,85,17780,-33,40,-14,194,-93,302
1781608640.440,S01,RUNNING,316,-778,18871,23,23,-6,208,-110,277
1781608640.450,S01,RUNNING,476,80,16066,43,31,-18,207,-97,301
1781608640.460,S01,RUNNING,-441,-645,17071,2,8,2,205,-85,304
1781608640.470,S01,RUNNING,71,4,21917,44,22,-1,222,-90,294
1781608640.480,S01,RUNNING,-584,230,16822,-5,28,-23,214,-101,306
1781608640.490,S01,RUNNING,274,425,22870,3,1,9,194,-82,296
1781608640.500,S01,RUNNING,-246,-350,18427,6,69,24,186,-93,303
1781608640.510,S01,RUNNING,81,-107,21221,0,2,-34,184,-94,305
1781608640.520,S01,RUNNING,-251,438,20698,60,42,-14,198,-96,313
1781608640.530,S01,RUNNING,532,-63,21369,-9,1,-4,195,-88,299
1781608640.540,S01,RUNNING,244,63,18396,34,30,11,181,-82,295
1781608640.550,S01,RUNNING,-346,-234,20021,10,44,-10,202,-92,294
1781608640.560,S01,RUNNING,499,-790,22695,22,11,0,199,-87,298
1781608640.570,S01,RUNNING,-803,575,21376,45,-39,2,200,-89,279
1781608640.580,S01,RUNNING,-406,619,21663,49,39,6,198,-112,311
1781608640.590,S01,RUNNING,161,-188,21257,57,83,1,214,-98,296
1781608640.600,S01,RUNNING,1432,-1509,17628,36,32,-14,201,-101,317
1781608640.610,S01,RUNNING,-326,138,18906,79,27,9,220,-99,310
1781608640.620,S01,RUNNING,673,246,18031,11,-8,8,193,-96,296
1781608640.630,S01,RUNNING,-503,-827,18041,-48,68,-4,204,-98,299
1781608640.640,S01,RUNNING,893,-500,18324,3,54,-6,196,-90,297
1781608640.650,S01,RUNNING,944,-671,20518,38,42,0,200,-106,304
1781608640.660,S01,RUNNING,1134,-723,21194,41,16,-2,193,-91,322
1781608640.670,S01,RUNNING,-394,-484,19575,-39,3,12,193,-73,280
1781608640.680,S01,RUNNING,-587,-625,17422,14,-28,1,205,-90,293
1781608640.690,S01,RUNNING,307,-370,18004,-8,23,-18,207,-96,303
1781608640.700,S01,RUNNING,111,1005,21843,21,-68,3,204,-96,286
1781608640.710,S01,RUNNING,-34,966,19428,-45,86,-18,200,-95,297
1781608640.720,S01,RUNNING,-486,-319,19173,7,16,-11,192,-91,303
1781608640.730,S01,RUNNING,1006,-363,22215,15,19,10,207,-112,283
1781608640.740,S01,RUNNING,513,-340,21168,13,6,-12,207,-106,298
1781608640.750,S01,RUNNING,-94,484,19147,11,-30,-15,190,-88,314
1781608640.760,S01,RUNNING,13,-932,20318,28,10,-21,197,-86,293
1781608640.770,S01,RUNNING,95,-105,16362,5,46,-3,211,-94,308
1781608640.780,S01,RUNNING,1775,-71,17650,-61,-10,19,193,-94,279
1781608640.790,S01,RUNNING,457,-86,19722,-6,12,9,203,-92,311
1781608640.800,S01,RUNNING,-411,135,18736,31,19,-9,196,-92,295
1781608640.810,S01,RUNNING,172,0,20805,2,-13,7,212,-99,306
1781608640.820,S01,RUNNING,417,404,19492,48,88,7,206,-102,301
1781608640.830,S01,RUNNING,-291,928,16289,-25,-19,-14,213,-95,296
1781608640.840,S01,RUNNING,1294,160,19216,40,-47,-7,205,-99,281
1781608640.850,S01,RUNNING,-785,-607,20940,24,24,9,191,-98,302
1781608640.860,S01,RUNNING,-1070,-939,20176,-6,19,0,189,-89,301
1781608640.870,S01,RUNNING,-270,598,19228,-51,56,-5,186,-113,303
1781608640.880,S01,RUNNING,857,66,19780,-14,61,0,204,-106,297
1781608640.890,S01,RUNNING,615,-726,19169,29,50,3,185,-104,287
1781608640.900,S01,RUNNING,-535,-768,18929,-30,-9,-2,202,-92,309
1781608640.910,S01,RUNNING,197,403,16414,48,0,0,204,-89,278
1781608640.920,S01,RUNNING,309,778,18239,-50,-16,-20,201,-108,311
1781608640.930,S01,RUNNING,195,157,17547,14,16,-5,203,-94,287
1781608640.940,S01,RUNNING,650,-19,21390,78,-7,-26,193,-78,292
1781608640.950,S01,RUNNING,-562,-661,21328,13,25,36,218,-92,307
1781608640.960,S01,RUNNING,-499,200,19034,20,58,-5,200,-99,300
1781608640.970,S01,RUNNING,256,304,22333,1,7,-15,204,-114,290
1781608640.980,S01,RUNNING,-394,352,18499,33,0,-28,203,-90,297
1781608640.990,S01,RUNNING,845,-302,18007,97,38,-1,195,-93,307
1781608641.000,S01,RUNNING,701,-210,17133,52,-70,23,201,-86,313
1781608641.010,S01,RUNNING,-534,-590,17036,29,27,7,197,-80,292
1781608641.020,S01,RUNNING,-177,181,20079,14,55,-24,202,-93,300
1781608641.030,S01,RUNNING,739,-1411,19628,-8,9,-5,193,-118,290
1781608641.040,S01,RUNNING,1260,-174,18911,-18,24,-11,203,-99,285
1781608641.050,S01,RUNNING,-719,86,18407,23,56,0,207,-93,301
1781608641.060,S01,RUNNING,-35,-451,23381,9,19,18,186,-91,318
1781608641.070,S01,RUNNING,630,-670,18316,-50,65,14,212,-95,297
1781608641.080,S01,RUNNING,576,274,19447,33,-1,-12,194,-97,283
1781608641.090,S01,RUNNING,-537,-950,20687,14,-21,17,204,-91,291
1781608641.100,S01,RUNNING,576,415,21122,3,-9,0,198,-79,296
1781608641.110,S01,RUNNING,1898,443,19501,42,47,-19,203,-93,293
1781608641.120,S01,RUNNING,65,-446,21971,-7,44,-13,191,-107,298
1781608641.130,S01,RUNNING,546,-251,17595,15,-44,-29,203,-119,309
1781608641.140,S01,RUNNING,-519,115,15744,26,48,-22,208,-102,300
1781608641.150,S01,RUNNING,-631,-336,17338,52,9,23,211,-102,301
1781608641.160,S01,RUNNING,-179,-543,17513,39,20,-9,195,-92,297
1781608641.170,S01,RUNNING,237,154,15923,-22,20,-26,195,-82,305
1781608641.180,S01,RUNNING,434,-161,19547,57,40,-26,198,-101,305
1781608641.190,S01,RUNNING,-327,-198,17138,13,43,7,197,-100,316
1781608641.200,S01,RUNNING,448,293,16643,25,43,-7,196,-84,305
1781608641.210,S01,RUNNING,1018,924,18879,17,36,0,208,-89,306
1781608641.220,S01,RUNNING,289,-484,21521,-12,35,21,196,-104,307
1781608641.230,S01,RUNNING,298,246,20994,18,86,4,195,-82,283
1781608641.240,S01,RUNNING,351,1068,20179,33,61,2,203,-96,277
1781608641.250,S01,RUNNING,106,45,18777,-33,-31,17,214,-98,291
1781608641.260,S01,RUNNING,-249,-241,18309,-20,-7,4,191,-95,300
1781608641.270,S01,RUNNING,196,-266,15604,13,-6,-7,205,-100,322
1781608641.280,S01,RUNNING,302,315,19337,-28,27,0,196,-89,308
