timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610738.000,S03,STANDING,10,-14,16148,0,3,-8,197,-85,309
1781610738.010,S03,STANDING,99,25,16137,-2,18,0,196,-98,301
1781610738.020,S03,STANDING,41,68,16233,-9,12,6,193,-105,306
1781610738.030,S03,STANDING,63,78,16283,-13,13,16,205,-96,290
1781610738.040,S03,STANDING,26,95,16458,1,14,0,201,-81,300
1781610738.050,S03,STANDING,41,135,16085,7,7,-9,204,-96,308
1781610738.060,S03,STANDING,12,88,16120,-1,30,-7,178,-100,292
1781610738.070,S03,STANDING,-84,-60,16450,12,-1,7,218,-108,299
1781610738.080,S03,STANDING,30,101,16406,6,18,10,205,-98,301
1781610738.090,S03,STANDING,94,40,16268,22,12,8,188,-95,307
1781610738.100,S03,STANDING,74,27,16190,4,-3,-4,213,-81,310
1781610738.110,S03,STANDING,-33,49,16343,-6,22,-17,213,-103,324
1781610738.120,S03,STANDING,-27,-53,16323,-4,12,3,194,-100,320
1781610738.130,S03,STANDING,23,108,16150,10,13,-14,192,-98,308
1781610738.140,S03,STANDING,-43,-105,16186,9,-20,-6,192,-111,290
1781610738.150,S03,STANDING,60,64,16175,16,-7,-1,198,-113,316
1781610738.160,S03,STANDING,1,31,16307,7,-4,-17,206,-113,312
1781610738.170,S03,STANDING,65,15,16266,-2,-13,-4,218,-93,302
1781610738.180,S03,STANDING,-9,110,16189,0,6,9,210,-102,299
1781610738.190,S03,STANDING,16,121,16075,-5,-1,-7,206,-107,299
1781610738.200,S03,STANDING,4,97,16048,-12,-1,-5,209,-116,294
1781610738.210,S03,STANDING,31,60,16307,11,10,-11,198,-111,306
1781610738.220,S03,STANDING,119,2,16266,-18,3,2,204,-86,276
1781610738.230,S03,STANDING,42,86,16150,-6,22,-4,193,-94,311
1781610738.240,S03,STANDING,-14,145,16361,0,9,0,182,-108,307
1781610738.250,S03,STANDING,7,49,16180,-22,2,4,216,-97,297
1781610738.260,S03,STANDING,-45,-30,16232,-5,5,-10,196,-89,315
1781610738.270,S03,STANDING,-79,61,16241,8,19,1,187,-95,288
1781610738.280,S03,STANDING,14,34,16186,-24,14,3,203,-108,294
1781610738.290,S03,STANDING,9,53,16199,18,2,-10,200,-114,290
1781610738.300,S03,STANDING,58,79,16366,27,-13,-3,199,-90,315
1781610738.310,S03,STANDING,2,207,16074,-1,21,-2,205,-117,306
1781610738.320,S03,STANDING,-38,21,16196,6,4,-10,207,-106,309
1781610738.330,S03,STANDING,14,124,16119,8,10,0,198,-84,297
1781610738.340,S03,STANDING,48,87,16242,-11,-1,-15,207,-109,302
1781610738.350,S03,STANDING,76,153,16357,3,-5,10,182,-103,311
1781610738.360,S03,STANDING,17,112,16096,2,19,4,197,-97,303
1781610738.370,S03,STANDING,17,23,16134,22,8,0,203,-74,311
1781610738.380,S03,STANDING,77,41,16305,-6,11,5,192,-85,299
1781610738.390,S03,STANDING,71,77,16180,3,13,11,203,-102,292
1781610738.400,S03,STANDING,115,74,16234,-1,-12,14,206,-84,281
1781610738.410,S03,STANDING,28,79,16120,-8,21,-6,214,-99,288
1781610738.420,S03,STANDING,48,12,16377,-6,4,11,183,-100,309
1781610738.430,S03,STANDING,-71,72,16001,13,-28,0,209,-100,284
1781610738.440,S03,STANDING,35,101,16314,16,-6,-3,214,-75,311
1781610738.450,S03,STANDING,2,26,16313,25,30,-10,211,-125,295
1781610738.460,S03,STANDING,-6,83,16188,-4,7,-5,205,-96,315
1781610738.470,S03,STANDING,-19,109,16235,1,9,-6,217,-101,295
1781610738.480,S03,STANDING,36,45,16237,-2,5,9,197,-103,309
1781610738.490,S03,STANDING,-1,136,16292,0,-17,4,211,-99,297
1781610738.500,S03,STANDING,53,80,16252,0,-2,10,199,-115,308
1781610738.510,S03,STANDING,-61,36,16103,-27,12,-1,189,-94,294
1781610738.520,S03,STANDING,39,46,16257,11,-15,4,182,-87,291
1781610738.530,S03,STANDING,69,21,16286,10,-4,-3,198,-112,299
1781610738.540,S03,STANDING,141,9,16008,-10,-2,1,194,-96,307
1781610738.550,S03,STANDING,72,-8,16151,-4,0,2,196,-77,291
1781610738.560,S03,STANDING,49,92,16347,10,9,0,199,-93,296
1781610738.570,S03,STANDING,-3,79,16260,1,1,-12,187,-97,298
1781610738.580,S03,STANDING,-6,39,16200,-16,1,-16,197,-111,299
1781610738.590,S03,STANDING,47,37,16250,-2,1,-8,186,-102,301
1781610738.600,S03,STANDING,100,-24,16232,-23,0,0,207,-116,299
1781610738.610,S03,STANDING,26,152,16176,-18,14,-1,205,-100,302
1781610738.620,S03,STANDING,-40,-36,16053,-6,-17,6,210,-101,304
1781610738.630,S03,STANDING,89,71,16150,-13,8,-5,212,-107,316
1781610738.640,S03,STANDING,3,-3,16224,5,5,-10,204,-119,305
1781610738.650,S03,STANDING,132,83,16247,10,-3,0,200,-97,300
1781610738.660,S03,STANDING,51,62,16077,-11,5,-6,189,-88,295
1781610738.670,S03,STANDING,22,113,16180,12,3,-6,196,-107,289
1781610738.680,S03,STANDING,-62,135,16185,-22,22,-8,186,-86,285
1781610738.690,S03,STANDING,-118,20,16058,3,2,2,200,-92,313
1781610738.700,S03,STANDING,5,147,16231,-9,-16,2,196,-91,305
1781610738.710,S03,STANDING,-91,38,16369,-14,16,13,197,-86,309
1781610738.720,S03,STANDING,-6,100,16393,8,3,6,206,-101,297
1781610738.730,S03,STANDING,35,-32,16209,-1,24,2,223,-120,296
1781610738.740,S03,STANDING,42,66,16244,15,33,-1,194,-105,285
1781610738.750,S03,STANDING,89,124,16237,-8,11,-3,208,-98,287
1781610738.760,S03,STANDING,24,0,16253,24,12,-1,198,-101,297
1781610738.770,S03,STANDING,-43,126,16300,-6,-7,13,203,-112,304
1781610738.780,S03,STANDING,28,59,16209,-14,-17,-1,209,-107,329
1781610738.790,S03,STANDING,0,29,16215,0,9,-1,199,-88,292
1781610738.800,S03,STANDING,-12,-60,16157,5,0,-2,195,-90,300
1781610738.810,S03,STANDING,-22,0,16065,17,14,4,200,-106,291
1781610738.820,S03,STANDING,99,143,16237,-9,-12,-1,190,-107,297
1781610738.830,S03,STANDING,-40,26,16035,-7,25,5,187,-110,300
1781610738.840,S03,STANDING,-12,-42,16330,-28,12,2,194,-91,302
1781610738.850,S03,STANDING,74,117,16467,-15,8,9,175,-110,294
1781610738.860,S03,STANDING,89,80,16324,-3,8,0,181,-99,318
1781610738.870,S03,STANDING,56,43,16391,-12,-5,3,192,-90,305
1781610738.880,S03,STANDING,161,55,16307,0,17,-6,201,-100,285
1781610738.890,S03,STANDING,-25,108,16409,4,-9,3,197,-106,285
1781610738.900,S03,STANDING,82,60,16113,5,-10,7,214,-119,301
1781610738.910,S03,STANDING,78,-7,16440,-21,-11,-8,211,-106,297
1781610738.920,S03,STANDING,-2,-38,16362,18,12,-1,218,-115,294
1781610738.930,S03,STANDING,42,52,16295,3,20,-11,212,-98,299
1781610738.940,S03,STANDING,58,63,16105,-5,-4,-11,206,-103,307
1781610738.950,S03,STANDING,55,3,16235,18,-8,0,193,-80,308
1781610738.960,S03,STANDING,-5,114,16250,11,10,12,207,-108,307
1781610738.970,S03,STANDING,-9,64,16231,4,-13,-2,205,-103,303
1781610738.980,S03,STANDING,24,122,16261,-4,4,2,206,-99,296
1781610738.990,S03,STANDING,-12,148,16363,5,0,5,185,-89,315
1781610739.000,S03,STANDING,-28,151,16155,-24,-14,-11,185,-98,294
1781610739.010,S03,STANDING,82,224,16205,-7,0,0,201,-103,315
1781610739.020,S03,STANDING,161,65,16425,1,15,-5,192,-102,286
1781610739.030,S03,STANDING,34,95,16259,14,-13,6,193,-83,299
1781610739.040,S03,STANDING,43,112,16474,23,0,1,198,-97,297
1781610739.050,S03,STANDING,-45,59,16279,2,9,19,191,-105,280
1781610739.060,S03,STANDING,-130,164,16281,-1,8,4,195,-89,300
1781610739.070,S03,STANDING,-89,98,16141,1,29,0,197,-103,310
1781610739.080,S03,STANDING,15,166,16277,13,14,5,212,-107,296
1781610739.090,S03,STANDING,64,96,16339,-2,4,-5,204,-114,304
1781610739.100,S03,STANDING,5,66,16042,-25,-1,-4,192,-91,313
1781610739.110,S03,STANDING,81,5,16172,20,-11,-3,189,-93,304
1781610739.120,S03,STANDING,-16,14,15988,-16,-3,4,199,-99,310
1781610739.130,S03,STANDING,31,102,16296,0,9,-4,206,-101,301
1781610739.140,S03,STANDING,9,145,16283,0,-2,-2,201,-104,318
1781610739.150,S03,STANDING,95,54,16388,-5,12,21,208,-107,297
1781610739.160,S03,STANDING,-18,82,16159,12,12,-12,192,-105,290
1781610739.170,S03,STANDING,31,-2,16125,-5,15,0,189,-108,299
1781610739.180,S03,STANDING,23,3,16233,9,7,-6,193,-88,310
1781610739.190,S03,STANDING,-11,125,16349,-3,-9,-11,198,-92,308
1781610739.200,S03,STANDING,63,29,16110,-4,17,0,201,-110,311
1781610739.210,S03,STANDING,-91,144,16340,14,-4,4,216,-115,301
1781610739.220,S03,STANDING,81,48,16184,1,21,-6,199,-112,287
1781610739.230,S03,STANDING,-11,23,16384,1,-19,-1,207,-93,299
1781610739.240,S03,STANDING,-31,74,16371,4,-7,-8,214,-103,301
1781610739.250,S03,STANDING,29,37,16248,0,34,-6,224,-114,320
1781610739.260,S03,STANDING,24,-20,16256,-9,9,1,201,-103,310
1781610739.270,S03,STANDING,55,86,16149,14,23,0,185,-105,311
1781610739.280,S03,STANDING,25,-74,16414,12,15,-6,209,-96,285
1781610739.290,S03,STANDING,0,172,16095,14,-12,5,206,-89,303
1781610739.300,S03,STANDING,32,87,16146,9,-10,-10,190,-112,295
1781610739.310,S03,STANDING,30,105,16389,-20,25,7,187,-106,310
1781610739.320,S03,STANDING,40,148,16427,7,-3,-6,183,-105,310
1781610739.330,S03,STANDING,-77,14,16343,-20,-10,-3,208,-92,303
1781610739.340,S03,STANDING,37,80,16250,23,-4,-1,190,-83,319
