timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610738.000,S03,SITTING,25,32,16297,-1,-3,13,197,-87,299
1781610738.010,S03,SITTING,-3,45,16191,5,11,1,201,-91,308
1781610738.020,S03,SITTING,-84,64,16391,3,6,0,202,-89,305
1781610738.030,S03,SITTING,32,0,16390,1,-6,13,195,-96,306
1781610738.040,S03,SITTING,46,65,16409,0,-9,0,193,-100,297
1781610738.050,S03,SITTING,-3,-6,16468,7,2,1,195,-89,293
1781610738.060,S03,SITTING,4,-24,16334,-4,0,1,201,-98,299
1781610738.070,S03,SITTING,-20,41,16347,-15,5,7,193,-101,290
1781610738.080,S03,SITTING,77,9,16239,-20,-2,5,208,-97,301
1781610738.090,S03,SITTING,60,8,16363,8,0,-12,198,-101,300
1781610738.100,S03,SITTING,1,74,16170,-1,0,-2,206,-109,299
1781610738.110,S03,SITTING,-7,17,16304,4,5,-7,196,-92,306
1781610738.120,S03,SITTING,15,-50,16204,9,5,5,201,-94,285
1781610738.130,S03,SITTING,1,-27,16398,-2,1,6,201,-94,299
1781610738.140,S03,SITTING,90,70,16354,-12,-5,-8,205,-96,291
1781610738.150,S03,SITTING,-6,-5,16423,0,3,-1,195,-91,297
1781610738.160,S03,SITTING,8,-17,16307,-1,-3,9,202,-91,297
1781610738.170,S03,SITTING,30,26,16223,-5,2,8,198,-94,298
1781610738.180,S03,SITTING,-18,-7,16321,10,17,-6,200,-87,294
1781610738.190,S03,SITTING,40,-12,16293,11,1,-16,191,-94,305
1781610738.200,S03,SITTING,44,15,16354,-5,9,4,200,-89,301
1781610738.210,S03,SITTING,-25,3,16294,4,2,1,204,-95,301
1781610738.220,S03,SITTING,-17,45,16361,12,-13,-2,200,-92,301
1781610738.230,S03,SITTING,-38,27,16127,-5,-2,8,202,-108,296
1781610738.240,S03,SITTING,17,3,16412,-6,5,0,204,-90,308
1781610738.250,S03,SITTING,-36,-10,16386,1,-5,0,194,-99,299
1781610738.260,S03,SITTING,-36,37,16390,-9,4,7,194,-89,299
1781610738.270,S03,SITTING,-10,10,16150,-7,-3,-2,203,-90,307
1781610738.280,S03,SITTING,-16,93,16318,9,-7,12,191,-99,303
1781610738.290,S03,SITTING,82,1,16428,16,11,0,198,-93,305
1781610738.300,S03,SITTING,-47,-6,16200,-6,-10,-2,199,-97,292
1781610738.310,S03,SITTING,-47,2,16359,-10,1,0,198,-91,299
1781610738.320,S03,SITTING,-18,-29,16281,5,8,2,195,-100,292
1781610738.330,S03,SITTING,41,-15,16489,10,0,7,193,-97,296
1781610738.340,S03,SITTING,1,-18,16329,11,-3,-1,203,-92,304
1781610738.350,S03,SITTING,-28,-29,16315,4,-1,11,194,-89,297
1781610738.360,S03,SITTING,-47,49,16341,-15,1,-12,200,-102,308
1781610738.370,S03,SITTING,-18,12,16235,-34,0,8,203,-92,296
1781610738.380,S03,SITTING,-58,5,16408,-7,4,1,201,-94,297
1781610738.390,S03,SITTING,-46,64,16269,-3,4,-3,198,-93,308
1781610738.400,S03,SITTING,56,48,16365,-2,-4,13,190,-91,305
1781610738.410,S03,SITTING,-24,-5,16471,-2,6,-8,194,-95,302
1781610738.420,S03,SITTING,36,74,16431,11,-7,17,200,-103,296
1781610738.430,S03,SITTING,-85,95,16331,8,7,3,201,-94,307
1781610738.440,S03,SITTING,16,9,16367,0,-4,-1,207,-98,302
