timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608938.000,S01,WALKING,-57,-42,16009,54,59,4,224,-79,295
1781608938.010,S01,WALKING,-42,-80,16244,-25,9,35,209,-93,282
1781608938.020,S01,WALKING,209,-445,16255,14,-26,-9,195,-93,309
1781608938.030,S01,WALKING,247,73,16334,103,0,8,191,-134,308
1781608938.040,S01,WALKING,114,-487,15912,32,-11,-8,201,-108,310
1781608938.050,S01,WALKING,-123,-269,15299,46,22,30,211,-119,303
1781608938.060,S01,WALKING,114,-32,16545,8,47,15,211,-89,337
1781608938.070,S01,WALKING,-312,208,17220,114,40,-29,216,-98,301
1781608938.080,S01,WALKING,650,80,16219,-13,21,23,193,-90,307
1781608938.090,S01,WALKING,475,-12,15843,24,-45,-11,201,-97,276
1781608938.100,S01,WALKING,-161,-224,17228,-39,11,10,211,-91,293
1781608938.110,S01,WALKING,302,177,16558,58,-13,24,201,-109,308
1781608938.120,S01,WALKING,-143,-352,16777,-51,17,46,218,-106,278
1781608938.130,S01,WALKING,-366,-87,16240,68,-23,21,207,-88,306
1781608938.140,S01,WALKING,-498,450,16630,-29,-25,24,191,-90,263
1781608938.150,S01,WALKING,-1,245,16410,-19,-42,3,217,-105,323
1781608938.160,S01,WALKING,-121,-271,16306,27,51,-2,176,-91,286
1781608938.170,S01,WALKING,-446,-294,16192,59,-5,24,182,-75,255
1781608938.180,S01,WALKING,-539,-432,15846,22,-39,14,206,-105,314
1781608938.190,S01,WALKING,-621,-89,15958,56,40,-24,184,-97,283
1781608938.200,S01,WALKING,323,-313,17021,-10,0,1,213,-105,310
1781608938.210,S01,WALKING,397,294,15988,47,-12,-69,185,-92,279
1781608938.220,S01,WALKING,-80,283,16196,-1,-4,-19,218,-71,309
1781608938.230,S01,WALKING,313,-252,16121,-23,-9,16,194,-108,280
1781608938.240,S01,WALKING,-190,176,15877,-34,-26,4,216,-93,315
1781608938.250,S01,WALKING,284,151,16039,-10,1,-8,160,-116,283
1781608938.260,S01,WALKING,-241,76,16424,25,53,8,220,-118,308
1781608938.270,S01,WALKING,704,90,16916,-85,69,-13,170,-114,287
1781608938.280,S01,WALKING,477,-406,15747,54,67,14,200,-117,285
1781608938.290,S01,WALKING,-217,660,16974,-8,24,-29,221,-111,289
1781608938.300,S01,WALKING,-522,-483,16355,32,-46,12,199,-93,294
1781608938.310,S01,WALKING,220,-146,16081,-11,5,23,193,-125,304
1781608938.320,S01,WALKING,-91,56,16177,39,-29,16,207,-75,299
1781608938.330,S01,WALKING,-175,298,16341,-1,24,-43,178,-82,294
1781608938.340,S01,WALKING,-196,-374,16698,19,-2,-7,198,-101,315
1781608938.350,S01,WALKING,-147,67,17122,-33,28,2,185,-108,291
1781608938.360,S01,WALKING,348,-253,17104,-17,-80,-20,173,-108,316
1781608938.370,S01,WALKING,21,-450,16163,0,56,6,211,-104,312
1781608938.380,S01,WALKING,377,-13,16766,-29,18,2,197,-101,317
1781608938.390,S01,WALKING,-198,151,16498,-6,32,-15,197,-107,302
1781608938.400,S01,WALKING,72,-39,16977,13,-13,5,214,-99,302
1781608938.410,S01,WALKING,500,92,16076,-1,-7,8,194,-96,297
1781608938.420,S01,WALKING,475,196,17104,95,-23,-8,208,-111,281
1781608938.430,S01,WALKING,-471,111,16535,-22,-55,17,206,-110,328
1781608938.440,S01,WALKING,625,321,15971,-37,-18,-29,193,-112,277
1781608938.450,S01,WALKING,-66,-11,17115,5,-52,14,224,-96,294
1781608938.460,S01,WALKING,651,-92,16500,-21,2,-23,200,-102,292
1781608938.470,S01,WALKING,288,-351,16153,6,-7,0,210,-94,278
1781608938.480,S01,WALKING,-314,338,16254,-35,-26,21,193,-102,311
1781608938.490,S01,WALKING,-152,-239,16158,59,2,4,197,-89,308
1781608938.500,S01,WALKING,399,40,15189,-36,-28,25,210,-106,310
1781608938.510,S01,WALKING,32,-276,16313,-2,13,6,226,-80,269
1781608938.520,S01,WALKING,182,230,16852,6,-2,-5,190,-116,297
1781608938.530,S01,WALKING,28,62,17170,-46,-16,22,220,-103,309
1781608938.540,S01,WALKING,197,185,16344,25,8,-12,196,-106,301
1781608938.550,S01,WALKING,416,-168,16062,14,-33,37,204,-99,304
1781608938.560,S01,WALKING,244,51,16423,-80,13,-19,203,-109,308
1781608938.570,S01,WALKING,-173,-61,16958,-12,-78,-35,200,-70,285
1781608938.580,S01,WALKING,352,104,16031,-29,94,-2,237,-99,282
1781608938.590,S01,WALKING,31,59,16132,22,-8,0,204,-88,320
1781608938.600,S01,WALKING,342,28,16010,93,25,4,195,-121,319
1781608938.610,S01,WALKING,-212,-417,15817,12,-49,-20,198,-124,327
1781608938.620,S01,WALKING,83,443,16326,-6,39,8,179,-134,309
1781608938.630,S01,WALKING,413,116,16211,17,-38,-3,199,-95,280
1781608938.640,S01,WALKING,-70,-125,16132,-12,27,-19,179,-112,294
1781608938.650,S01,WALKING,211,-439,16600,-27,-26,-4,192,-85,284
1781608938.660,S01,WALKING,-138,-57,16113,-15,33,-6,208,-95,315
1781608938.670,S01,WALKING,559,-163,16330,56,19,23,192,-92,293
1781608938.680,S01,WALKING,86,-156,16394,-3,50,-25,212,-137,327
1781608938.690,S01,WALKING,206,-31,15751,22,54,56,186,-76,296
1781608938.700,S01,WALKING,121,-55,16826,-16,18,-16,225,-85,311
1781608938.710,S01,WALKING,141,195,16431,-55,11,41,221,-91,291
1781608938.720,S01,WALKING,-276,-123,17296,-89,19,-25,175,-87,275
1781608938.730,S01,WALKING,87,207,16608,-16,-9,-30,214,-95,296
1781608938.740,S01,WALKING,-331,-15,16606,16,19,-16,198,-84,271
1781608938.750,S01,WALKING,-319,355,17484,-9,23,6,208,-81,293
1781608938.760,S01,WALKING,-517,-75,16469,-24,15,-10,175,-111,314
1781608938.770,S01,WALKING,-106,-41,16538,3,-4,-6,212,-97,296
1781608938.780,S01,WALKING,525,-33,16107,-54,-63,-22,179,-96,293
1781608938.790,S01,WALKING,495,47,16346,-60,6,-28,190,-86,301
1781608938.800,S01,WALKING,-152,-252,16842,53,-44,66,195,-91,321
1781608938.810,S01,WALKING,-42,-339,16393,-51,23,34,204,-99,288
1781608938.820,S01,WALKING,-344,-219,16343,73,28,-1,227,-96,307
1781608938.830,S01,WALKING,-271,253,16891,21,-14,2,191,-123,296
1781608938.840,S01,WALKING,29,41,16680,23,-45,33,188,-109,294
1781608938.850,S01,WALKING,129,128,17140,48,41,8,200,-111,310
1781608938.860,S01,WALKING,-359,187,15725,-20,26,29,191,-80,301
1781608938.870,S01,WALKING,-491,589,16125,46,-17,-16,202,-113,312
1781608938.880,S01,WALKING,-413,34,17023,-32,-39,-7,191,-92,301
1781608938.890,S01,WALKING,-640,-469,16164,-49,-41,-3,203,-88,311
1781608938.900,S01,WALKING,689,-451,15840,-7,15,-47,200,-73,282
1781608938.910,S01,WALKING,-126,-136,15570,38,32,-11,209,-105,292
1781608938.920,S01,WALKING,109,-419,16490,-13,-24,-19,197,-110,315
