timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610738.000,S03,STAIRS_UP,-134,64,16708,19,53,3,197,-110,281
1781610738.010,S03,STAIRS_UP,295,144,16940,-35,34,21,227,-113,307
1781610738.020,S03,STAIRS_UP,2021,-9,18527,56,47,-4,210,-88,313
1781610738.030,S03,STAIRS_UP,582,150,18629,-68,-2,9,195,-81,288
1781610738.040,S03,STAIRS_UP,142,465,19551,25,0,-2,195,-95,309
1781610738.050,S03,STAIRS_UP,698,-242,20083,42,12,-19,203,-81,288
1781610738.060,S03,STAIRS_UP,1291,-32,17524,15,-27,-12,201,-109,299
1781610738.070,S03,STAIRS_UP,1080,-11,21993,48,21,-13,218,-88,302
1781610738.080,S03,STAIRS_UP,63,418,17849,2,6,27,186,-101,303
1781610738.090,S03,STAIRS_UP,541,117,21010,0,-4,-2,199,-90,291
1781610738.100,S03,STAIRS_UP,1533,-203,19356,57,-28,-2,204,-81,326
1781610738.110,S03,STAIRS_UP,731,52,19112,-1,2,16,211,-86,300
1781610738.120,S03,STAIRS_UP,-106,-363,18275,-15,29,35,223,-93,319
1781610738.130,S03,STAIRS_UP,609,-490,17832,9,2,4,200,-94,318
1781610738.140,S03,STAIRS_UP,-93,-24,17894,-22,-16,-4,196,-105,312
1781610738.150,S03,STAIRS_UP,1532,305,23293,-6,12,-2,205,-94,292
1781610738.160,S03,STAIRS_UP,81,-15,19178,35,28,-21,199,-89,309
1781610738.170,S03,STAIRS_UP,257,-205,18125,-31,-32,-6,186,-96,328
1781610738.180,S03,STAIRS_UP,163,-337,14254,14,40,-1,199,-103,299
1781610738.190,S03,STAIRS_UP,638,-323,17554,25,21,-5,214,-84,307
1781610738.200,S03,STAIRS_UP,184,219,20208,23,-49,-15,190,-100,285
1781610738.210,S03,STAIRS_UP,-348,543,17994,8,20,6,195,-111,304
1781610738.220,S03,STAIRS_UP,402,-180,16393,19,-1,8,174,-91,277
1781610738.230,S03,STAIRS_UP,348,-101,19537,2,21,-26,193,-106,287
1781610738.240,S03,STAIRS_UP,833,-47,20522,45,40,-3,204,-102,294
1781610738.250,S03,STAIRS_UP,44,342,16727,18,-19,10,202,-116,298
1781610738.260,S03,STAIRS_UP,669,-57,21659,3,-23,-9,200,-126,308
1781610738.270,S03,STAIRS_UP,420,188,15645,-7,5,-14,186,-81,320
1781610738.280,S03,STAIRS_UP,725,82,17449,-19,7,-13,201,-90,309
1781610738.290,S03,STAIRS_UP,-18,-402,17563,10,-36,13,211,-76,311
1781610738.300,S03,STAIRS_UP,-600,290,19043,98,26,-8,193,-86,327
1781610738.310,S03,STAIRS_UP,-28,129,17596,-48,-19,33,219,-114,300
1781610738.320,S03,STAIRS_UP,-167,-180,19291,-28,-14,2,221,-80,275
1781610738.330,S03,STAIRS_UP,375,-52,16887,-56,41,0,192,-103,287
1781610738.340,S03,STAIRS_UP,508,-334,22602,39,-5,10,197,-84,281
1781610738.350,S03,STAIRS_UP,464,-637,18099,75,0,4,197,-107,301
1781610738.360,S03,STAIRS_UP,196,-390,18786,42,24,-16,197,-110,315
