timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608638.000,S01,SITTING,-43,-17,16348,6,9,-1,191,-93,291
1781608638.010,S01,SITTING,13,7,16505,-4,10,19,199,-101,296
1781608638.020,S01,SITTING,35,35,16389,-3,1,6,207,-93,297
1781608638.030,S01,SITTING,-11,-7,16251,-5,-5,-6,212,-95,298
1781608638.040,S01,SITTING,-44,41,16401,-17,4,-10,206,-102,301
1781608638.050,S01,SITTING,5,-2,16150,0,-2,1,192,-91,302
1781608638.060,S01,SITTING,-3,-14,16385,13,0,0,207,-86,305
1781608638.070,S01,SITTING,8,-45,16417,0,-1,-14,198,-94,305
1781608638.080,S01,SITTING,-63,19,16443,4,16,10,204,-106,292
1781608638.090,S01,SITTING,7,-8,16302,-7,-4,12,212,-91,295
1781608638.100,S01,SITTING,-57,27,16315,3,2,11,205,-97,304
1781608638.110,S01,SITTING,38,92,16434,13,-12,13,193,-87,305
1781608638.120,S01,SITTING,-55,0,16200,9,-2,-12,206,-96,300
1781608638.130,S01,SITTING,9,-35,16323,-3,9,-1,197,-90,299
1781608638.140,S01,SITTING,-47,-13,16388,0,-4,-4,206,-94,303
1781608638.150,S01,SITTING,4,-44,16365,7,3,-9,204,-95,299
1781608638.160,S01,SITTING,-4,-55,16470,5,2,-3,201,-92,301
1781608638.170,S01,SITTING,-33,-28,16390,-4,11,-1,210,-104,303
1781608638.180,S01,SITTING,59,-7,16387,0,-11,9,203,-101,293
1781608638.190,S01,SITTING,14,4,16407,10,12,6,197,-98,305
1781608638.200,S01,SITTING,15,5,16271,-4,2,9,198,-98,301
1781608638.210,S01,SITTING,27,-52,16332,8,-5,-6,204,-106,299
1781608638.220,S01,SITTING,-50,10,16319,-10,2,12,198,-85,303
1781608638.230,S01,SITTING,-69,28,16388,-18,21,-4,202,-100,296
1781608638.240,S01,SITTING,-11,11,16312,8,0,18,190,-86,304
1781608638.250,S01,SITTING,66,28,16229,1,-9,-6,199,-92,294
1781608638.260,S01,SITTING,19,-6,16633,-12,2,-19,198,-97,294
1781608638.270,S01,SITTING,26,3,16383,14,-17,-9,197,-91,304
1781608638.280,S01,SITTING,33,30,16493,16,-3,4,207,-104,303
1781608638.290,S01,SITTING,-24,-54,16325,-2,9,-5,200,-92,294
1781608638.300,S01,SITTING,53,70,16312,3,6,2,204,-89,301
1781608638.310,S01,SITTING,-87,-19,16243,-8,3,0,209,-97,303
1781608638.320,S01,SITTING,-50,-11,16326,-15,8,-1,209,-98,294
1781608638.330,S01,SITTING,44,-102,16481,-11,-2,1,204,-89,297
1781608638.340,S01,SITTING,-21,-48,16307,3,1,3,208,-100,297
1781608638.350,S01,SITTING,-52,5,16279,-1,8,-7,200,-94,301
1781608638.360,S01,SITTING,10,-7,16205,-6,2,0,200,-97,285
1781608638.370,S01,SITTING,60,-28,16364,4,7,0,203,-90,294
1781608638.380,S01,SITTING,-25,18,16310,13,17,0,200,-84,296
1781608638.390,S01,SITTING,22,50,16281,2,5,1,197,-103,296
1781608638.400,S01,SITTING,2,-81,16380,0,0,5,192,-94,299
1781608638.410,S01,SITTING,-37,3,16366,-9,-4,-6,189,-92,296
1781608638.420,S01,SITTING,-10,-10,16375,1,0,9,196,-100,298
1781608638.430,S01,SITTING,2,-10,16243,-2,-3,-9,195,-99,300
1781608638.440,S01,SITTING,-19,92,16311,-15,-4,-5,199,-92,296
1781608638.450,S01,SITTING,-14,-33,16390,3,-3,-11,205,-97,304
1781608638.460,S01,SITTING,36,48,16285,-4,2,2,203,-89,295
1781608638.470,S01,SITTING,25,-6,16390,-4,0,-13,204,-97,299
1781608638.480,S01,SITTING,-6,-10,16329,-5,-6,-8,206,-91,299
1781608638.490,S01,SITTING,40,-32,16255,-1,0,2,202,-91,294
1781608638.500,S01,SITTING,-68,-37,16413,-4,-15,-6,196,-95,299
1781608638.510,S01,SITTING,-25,-39,16405,4,15,8,198,-95,302
1781608638.520,S01,SITTING,58,-103,16213,5,-3,4,202,-85,300
1781608638.530,S01,SITTING,-41,-20,16387,-6,-2,3,196,-91,297
1781608638.540,S01,SITTING,20,72,16497,-4,-25,-1,205,-92,292
1781608638.550,S01,SITTING,-17,-6,16323,-5,3,-2,196,-98,309
1781608638.560,S01,SITTING,-41,36,16106,1,8,1,205,-93,296
1781608638.570,S01,SITTING,-15,0,16206,5,1,0,193,-93,294
1781608638.580,S01,SITTING,-40,-14,16446,-1,13,2,195,-102,300
1781608638.590,S01,SITTING,58,25,16498,-1,-10,-1,194,-103,304
1781608638.600,S01,SITTING,-75,69,16432,-10,7,5,208,-98,301
1781608638.610,S01,SITTING,60,-13,16360,2,0,-5,202,-92,304
1781608638.620,S01,SITTING,-45,21,16284,5,-1,2,193,-92,302
1781608638.630,S01,SITTING,13,4,16447,3,-7,15,204,-96,307
1781608638.640,S01,SITTING,69,0,16447,6,8,-12,204,-86,300
1781608638.650,S01,SITTING,43,-37,16199,-7,-4,7,199,-92,307
1781608638.660,S01,SITTING,40,-72,16239,-2,-9,-3,200,-93,303
1781608638.670,S01,SITTING,23,50,16371,0,-6,17,196,-91,301
1781608638.680,S01,SITTING,-67,7,16295,-12,-20,3,203,-99,304
1781608638.690,S01,SITTING,-62,100,16226,-4,-12,-10,194,-93,296
