timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608338.000,S01,STAIRS_UP,581,100,20669,26,-91,9,187,-101,311
1781608338.010,S01,STAIRS_UP,588,-449,15611,-1,8,-22,189,-103,298
1781608338.020,S01,STAIRS_UP,1054,115,21215,3,22,19,188,-105,304
1781608338.030,S01,STAIRS_UP,421,-282,20730,5,0,10,183,-102,297
1781608338.040,S01,STAIRS_UP,2109,209,18180,25,60,-9,226,-94,294
1781608338.050,S01,STAIRS_UP,1116,56,16280,113,1,-14,212,-96,311
1781608338.060,S01,STAIRS_UP,766,21,19744,45,-10,33,215,-73,297
1781608338.070,S01,STAIRS_UP,881,-226,18483,4,-2,9,189,-109,307
1781608338.080,S01,STAIRS_UP,567,-517,19456,-22,34,17,198,-110,300
1781608338.090,S01,STAIRS_UP,334,-522,17375,45,4,21,205,-92,310
1781608338.100,S01,STAIRS_UP,320,105,15784,23,3,32,185,-105,286
1781608338.110,S01,STAIRS_UP,-1138,132,19536,45,-21,-6,220,-94,283
1781608338.120,S01,STAIRS_UP,1571,108,21518,89,22,-31,201,-118,282
1781608338.130,S01,STAIRS_UP,-849,-262,21793,6,18,18,207,-95,310
1781608338.140,S01,STAIRS_UP,815,-202,16729,-46,19,-6,170,-99,294
1781608338.150,S01,STAIRS_UP,513,-140,19960,24,14,-33,183,-107,297
1781608338.160,S01,STAIRS_UP,1320,72,21745,5,-36,-25,196,-70,286
1781608338.170,S01,STAIRS_UP,-135,-86,19160,17,-25,-9,204,-101,316
1781608338.180,S01,STAIRS_UP,769,-309,18356,42,18,-12,199,-98,283
1781608338.190,S01,STAIRS_UP,214,307,18143,5,1,7,204,-97,311
1781608338.200,S01,STAIRS_UP,524,-340,20620,-57,0,5,200,-106,305
1781608338.210,S01,STAIRS_UP,750,-66,16082,65,6,17,184,-99,323
1781608338.220,S01,STAIRS_UP,348,-159,22600,-63,-6,-31,205,-99,308
1781608338.230,S01,STAIRS_UP,534,-78,17832,-84,4,4,197,-94,285
1781608338.240,S01,STAIRS_UP,-176,-114,21712,-7,-13,17,206,-116,282
1781608338.250,S01,STAIRS_UP,934,-278,21997,47,13,-20,193,-98,283
1781608338.260,S01,STAIRS_UP,831,-414,16939,27,-27,-22,209,-130,304
1781608338.270,S01,STAIRS_UP,557,109,18459,-8,-10,-2,196,-123,281
1781608338.280,S01,STAIRS_UP,438,-384,16570,-16,-22,5,200,-84,304
1781608338.290,S01,STAIRS_UP,713,-141,19724,-5,28,13,190,-102,296
1781608338.300,S01,STAIRS_UP,-239,151,17899,-20,4,14,209,-88,319
1781608338.310,S01,STAIRS_UP,1178,88,19513,49,6,9,201,-91,291
1781608338.320,S01,STAIRS_UP,18,290,18636,52,4,-18,174,-99,325
1781608338.330,S01,STAIRS_UP,683,-184,20377,27,-60,-14,207,-65,282
1781608338.340,S01,STAIRS_UP,448,-194,18385,16,25,-9,214,-67,308
1781608338.350,S01,STAIRS_UP,1255,-256,18045,-41,-31,13,186,-84,300
1781608338.360,S01,STAIRS_UP,298,-330,17775,56,5,-1,207,-81,271
1781608338.370,S01,STAIRS_UP,-326,18,17176,15,-13,17,196,-94,303
1781608338.380,S01,STAIRS_UP,809,344,20494,40,21,-16,196,-102,289
1781608338.390,S01,STAIRS_UP,1315,103,18019,24,25,12,205,-95,316
1781608338.400,S01,STAIRS_UP,540,-494,22192,26,10,-1,192,-91,302
1781608338.410,S01,STAIRS_UP,1137,-242,21638,-36,-39,10,183,-107,306
1781608338.420,S01,STAIRS_UP,583,169,16303,-43,18,-21,217,-115,298
1781608338.430,S01,STAIRS_UP,394,-301,17838,36,53,3,195,-93,277
1781608338.440,S01,STAIRS_UP,964,320,20836,41,-21,12,199,-99,294
1781608338.450,S01,STAIRS_UP,1147,-393,15454,21,-14,-3,214,-95,301
1781608338.460,S01,STAIRS_UP,760,158,21289,-11,86,-10,200,-102,289
1781608338.470,S01,STAIRS_UP,-66,230,17873,-19,15,-17,214,-80,283
