timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608638.000,S01,STAIRS_UP,-747,-169,22749,33,43,-15,196,-96,307
1781608638.010,S01,STAIRS_UP,800,33,16759,94,-27,-6,189,-100,307
1781608638.020,S01,STAIRS_UP,750,147,18418,-26,0,-9,191,-95,305
1781608638.030,S01,STAIRS_UP,1281,150,21753,3,35,3,214,-102,312
1781608638.040,S01,STAIRS_UP,866,38,21463,24,28,-6,191,-68,303
1781608638.050,S01,STAIRS_UP,543,234,18473,66,8,-22,201,-93,289
1781608638.060,S01,STAIRS_UP,266,91,20528,-6,21,14,216,-125,293
1781608638.070,S01,STAIRS_UP,2084,-32,18446,52,0,-22,207,-84,301
1781608638.080,S01,STAIRS_UP,409,164,18132,17,-6,-9,204,-96,303
1781608638.090,S01,STAIRS_UP,168,358,18021,26,60,26,188,-107,292
1781608638.100,S01,STAIRS_UP,1058,-513,15792,26,-4,-10,202,-96,288
1781608638.110,S01,STAIRS_UP,927,-313,23832,17,23,-12,178,-86,310
1781608638.120,S01,STAIRS_UP,2012,723,18377,89,-24,15,208,-100,311
1781608638.130,S01,STAIRS_UP,1275,165,19762,7,24,-3,207,-90,296
1781608638.140,S01,STAIRS_UP,662,-128,20379,35,-32,-29,177,-104,316
1781608638.150,S01,STAIRS_UP,814,42,21985,-14,20,6,187,-115,310
1781608638.160,S01,STAIRS_UP,-157,-342,22312,77,8,25,212,-101,300
1781608638.170,S01,STAIRS_UP,1048,128,19409,-2,-32,-21,193,-90,293
1781608638.180,S01,STAIRS_UP,1412,261,18495,-1,10,-2,204,-113,304
1781608638.190,S01,STAIRS_UP,720,-344,19893,87,86,-1,197,-96,297
1781608638.200,S01,STAIRS_UP,1165,-14,21120,-48,20,4,235,-104,276
1781608638.210,S01,STAIRS_UP,980,81,19404,-34,0,9,196,-80,323
1781608638.220,S01,STAIRS_UP,364,-304,17327,7,-3,7,171,-99,308
1781608638.230,S01,STAIRS_UP,1949,-54,20284,23,-1,-1,206,-111,293
1781608638.240,S01,STAIRS_UP,-137,-38,18086,-23,-6,11,214,-99,296
1781608638.250,S01,STAIRS_UP,660,244,22712,48,-10,-12,177,-123,299
