timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608638.000,S01,WALKING,607,294,16026,-35,-15,17,185,-77,286
1781608638.010,S01,WALKING,69,-263,16804,-18,18,22,195,-93,300
1781608638.020,S01,WALKING,-111,-174,16573,-38,7,1,192,-90,312
1781608638.030,S01,WALKING,178,505,16612,-4,0,6,168,-82,306
1781608638.040,S01,WALKING,-124,-77,16486,50,-1,-16,208,-112,322
1781608638.050,S01,WALKING,364,-115,17461,-18,5,-3,202,-65,327
1781608638.060,S01,WALKING,-491,385,15951,-58,25,52,206,-86,280
1781608638.070,S01,WALKING,-153,140,16233,73,35,-5,211,-96,304
1781608638.080,S01,WALKING,109,196,16471,7,-19,-25,189,-103,327
1781608638.090,S01,WALKING,-346,269,17543,-56,3,-24,195,-95,295
1781608638.100,S01,WALKING,-27,-291,16619,74,-22,4,182,-96,291
1781608638.110,S01,WALKING,311,94,16824,-55,21,3,204,-110,286
1781608638.120,S01,WALKING,532,-57,16826,85,12,-14,222,-116,303
1781608638.130,S01,WALKING,470,-64,16650,-60,27,24,226,-105,281
1781608638.140,S01,WALKING,269,27,17230,27,-44,-6,209,-79,306
1781608638.150,S01,WALKING,134,181,17007,62,48,-6,188,-88,291
1781608638.160,S01,WALKING,417,149,16374,-10,22,-23,205,-115,284
1781608638.170,S01,WALKING,417,528,16445,7,51,18,208,-105,304
1781608638.180,S01,WALKING,126,3,16523,-35,-50,40,190,-111,280
1781608638.190,S01,WALKING,-616,283,15798,21,15,-50,217,-116,300
1781608638.200,S01,WALKING,-105,-196,16909,11,6,10,203,-96,283
1781608638.210,S01,WALKING,-310,80,16493,23,-10,-28,198,-79,312
1781608638.220,S01,WALKING,-468,-414,16615,15,-13,43,202,-108,301
1781608638.230,S01,WALKING,-426,121,17003,-31,-35,22,199,-100,293
1781608638.240,S01,WALKING,-388,-61,17153,75,27,4,153,-80,312
1781608638.250,S01,WALKING,336,332,16403,47,31,-14,217,-99,321
1781608638.260,S01,WALKING,-376,-156,16144,80,-4,-10,175,-121,281
1781608638.270,S01,WALKING,462,-89,16485,-33,77,2,201,-131,338
1781608638.280,S01,WALKING,-436,30,16275,72,-15,-14,207,-91,273
1781608638.290,S01,WALKING,0,59,15752,32,15,19,197,-94,317
1781608638.300,S01,WALKING,-15,-132,16108,31,-2,-26,184,-94,275
1781608638.310,S01,WALKING,272,-383,16417,36,12,5,186,-109,325
1781608638.320,S01,WALKING,-20,338,16433,-36,17,-8,197,-118,296
1781608638.330,S01,WALKING,0,-186,17472,-99,-3,-52,194,-122,285
1781608638.340,S01,WALKING,379,-275,16246,20,42,37,182,-113,316
1781608638.350,S01,WALKING,449,96,16100,-42,-64,-12,165,-124,305
1781608638.360,S01,WALKING,-207,194,15689,-24,5,-73,182,-95,282
1781608638.370,S01,WALKING,426,299,16307,13,-20,-9,197,-109,299
1781608638.380,S01,WALKING,-134,144,15476,50,-1,9,199,-94,277
