timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610138.000,S03,SITTING,-25,-37,16341,4,-9,7,204,-97,290
1781610138.010,S03,SITTING,-39,-5,16315,0,-14,-10,200,-98,294
1781610138.020,S03,SITTING,34,-82,16319,-2,-7,6,196,-99,305
1781610138.030,S03,SITTING,-50,85,16475,-17,6,7,201,-96,301
1781610138.040,S03,SITTING,33,-12,16396,-5,-5,2,200,-89,299
1781610138.050,S03,SITTING,-61,52,16407,2,-9,-7,200,-91,308
1781610138.060,S03,SITTING,19,5,16251,3,-3,5,202,-100,301
1781610138.070,S03,SITTING,-45,61,16472,7,3,7,207,-93,293
1781610138.080,S03,SITTING,6,25,16342,-7,7,-2,207,-96,301
1781610138.090,S03,SITTING,-18,6,16242,11,-9,20,192,-95,302
1781610138.100,S03,SITTING,-100,41,16205,-2,-5,-9,193,-97,308
1781610138.110,S03,SITTING,-43,56,16290,1,-12,6,198,-89,301
1781610138.120,S03,SITTING,-44,38,16257,0,-2,-1,204,-95,294
1781610138.130,S03,SITTING,26,31,16302,-10,1,2,200,-90,302
1781610138.140,S03,SITTING,-10,16,16450,9,6,13,205,-95,300
1781610138.150,S03,SITTING,11,17,16310,6,1,8,197,-91,291
1781610138.160,S03,SITTING,28,32,16340,-1,-3,-5,199,-96,305
1781610138.170,S03,SITTING,-68,78,16377,11,4,7,204,-95,302
1781610138.180,S03,SITTING,-78,69,16359,7,7,-6,202,-90,300
1781610138.190,S03,SITTING,-21,34,16555,-4,-2,0,197,-93,292
1781610138.200,S03,SITTING,-10,53,16342,-14,4,4,209,-92,303
1781610138.210,S03,SITTING,-3,119,16155,4,-3,-18,196,-90,297
1781610138.220,S03,SITTING,48,12,16316,-5,3,11,195,-93,302
1781610138.230,S03,SITTING,-37,0,16159,3,0,-5,200,-97,306
1781610138.240,S03,SITTING,74,-36,16270,-3,-17,-22,196,-94,297
1781610138.250,S03,SITTING,-45,-26,16312,-4,6,-12,200,-93,303
1781610138.260,S03,SITTING,-26,-47,16305,3,1,7,204,-93,297
1781610138.270,S03,SITTING,21,19,16356,-1,4,8,196,-94,305
1781610138.280,S03,SITTING,-28,-38,16266,0,2,0,199,-87,294
1781610138.290,S03,SITTING,34,2,16186,4,-1,-10,199,-96,297
1781610138.300,S03,SITTING,-4,93,16216,4,-4,0,197,-92,300
1781610138.310,S03,SITTING,-43,-6,16185,6,3,-4,195,-99,306
1781610138.320,S03,SITTING,15,31,16291,-11,-10,5,197,-95,301
1781610138.330,S03,SITTING,0,-58,16203,0,-3,12,198,-89,305
1781610138.340,S03,SITTING,-33,28,16365,-5,4,-9,195,-89,296
1781610138.350,S03,SITTING,45,13,16330,-19,7,9,195,-84,300
1781610138.360,S03,SITTING,57,-6,16302,8,-14,-1,205,-102,306
1781610138.370,S03,SITTING,-57,-61,16295,-3,5,0,202,-85,299
1781610138.380,S03,SITTING,12,36,16296,-5,-3,7,198,-97,304
1781610138.390,S03,SITTING,99,47,16411,-12,2,7,200,-99,299
1781610138.400,S03,SITTING,20,-18,16506,2,-22,0,198,-91,289
1781610138.410,S03,SITTING,0,62,16262,6,8,-17,192,-91,299
1781610138.420,S03,SITTING,50,60,16418,-2,-7,-9,200,-95,295
