timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610138.000,S03,RUNNING,220,292,21526,25,6,8,199,-105,309
1781610138.010,S03,RUNNING,-432,556,21011,4,-1,19,182,-100,289
1781610138.020,S03,RUNNING,-169,-874,17854,-95,42,9,179,-91,292
1781610138.030,S03,RUNNING,64,814,20763,14,20,-31,193,-94,283
1781610138.040,S03,RUNNING,153,-467,18465,31,-14,-4,179,-89,289
1781610138.050,S03,RUNNING,355,-558,21917,34,41,-23,187,-90,301
1781610138.060,S03,RUNNING,-45,260,19208,10,3,-28,204,-94,304
1781610138.070,S03,RUNNING,-1034,40,17700,5,53,19,195,-99,310
1781610138.080,S03,RUNNING,134,436,21275,39,-1,-17,191,-109,296
1781610138.090,S03,RUNNING,-539,-733,21400,10,-42,29,199,-74,302
1781610138.100,S03,RUNNING,-307,-180,21279,6,11,2,205,-92,303
1781610138.110,S03,RUNNING,-539,407,16329,8,11,-4,191,-106,297
1781610138.120,S03,RUNNING,300,916,12284,-21,19,39,211,-91,316
1781610138.130,S03,RUNNING,-175,-553,17166,1,-32,-5,215,-94,304
1781610138.140,S03,RUNNING,438,-83,19591,10,14,4,200,-91,298
1781610138.150,S03,RUNNING,775,477,21026,3,15,7,196,-76,310
1781610138.160,S03,RUNNING,73,-571,20341,29,83,5,208,-100,276
1781610138.170,S03,RUNNING,670,-35,18975,-12,0,-11,198,-109,306
1781610138.180,S03,RUNNING,-337,4,19369,18,-9,-17,221,-75,317
1781610138.190,S03,RUNNING,-20,-8,20761,-12,0,6,210,-94,307
1781610138.200,S03,RUNNING,-533,-721,16468,31,-10,16,194,-93,305
1781610138.210,S03,RUNNING,1029,542,20275,39,24,-12,200,-89,303
1781610138.220,S03,RUNNING,923,-236,18680,-43,3,-4,202,-91,299
1781610138.230,S03,RUNNING,275,69,21847,-8,4,22,192,-85,290
1781610138.240,S03,RUNNING,-530,-311,18090,2,20,2,200,-103,294
