timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608638.000,S01,STAIRS_DOWN,-368,226,17709,-15,0,-13,188,-55,280
1781608638.010,S01,STAIRS_DOWN,-388,26,21673,43,0,9,213,-96,318
1781608638.020,S01,STAIRS_DOWN,487,17,18982,-17,23,20,200,-93,291
1781608638.030,S01,STAIRS_DOWN,-1096,480,16243,0,26,0,212,-95,298
1781608638.040,S01,STAIRS_DOWN,1023,-75,14659,18,40,5,192,-82,303
1781608638.050,S01,STAIRS_DOWN,552,224,14118,-12,38,21,200,-106,296
1781608638.060,S01,STAIRS_DOWN,-227,82,13523,48,-18,24,192,-94,287
1781608638.070,S01,STAIRS_DOWN,-58,-405,14572,-3,-7,-14,205,-92,287
1781608638.080,S01,STAIRS_DOWN,-1248,-177,15630,-23,-11,11,211,-85,303
1781608638.090,S01,STAIRS_DOWN,614,-61,20392,-9,-10,-9,180,-101,296
1781608638.100,S01,STAIRS_DOWN,-250,-4,18481,-48,-1,-34,182,-88,303
1781608638.110,S01,STAIRS_DOWN,-343,-341,15147,-29,-21,-1,206,-108,316
1781608638.120,S01,STAIRS_DOWN,-576,-268,14030,-5,13,-14,189,-114,304
1781608638.130,S01,STAIRS_DOWN,-1347,-280,13350,-14,-7,8,203,-107,282
1781608638.140,S01,STAIRS_DOWN,-413,73,18265,37,-15,30,196,-93,287
1781608638.150,S01,STAIRS_DOWN,-1706,-115,17793,16,-12,4,204,-95,319
1781608638.160,S01,STAIRS_DOWN,785,-198,17505,-86,11,7,183,-100,295
1781608638.170,S01,STAIRS_DOWN,-302,-165,19771,9,-18,3,211,-85,303
1781608638.180,S01,STAIRS_DOWN,-573,187,17617,-8,-44,-30,190,-95,304
1781608638.190,S01,STAIRS_DOWN,24,-330,22675,0,26,18,217,-96,297
1781608638.200,S01,STAIRS_DOWN,1090,-125,19958,-28,41,-2,183,-79,283
1781608638.210,S01,STAIRS_DOWN,642,220,16997,5,53,20,196,-113,308
1781608638.220,S01,STAIRS_DOWN,486,-791,16571,-2,27,6,209,-114,308
1781608638.230,S01,STAIRS_DOWN,1858,-179,18703,-8,-14,-12,187,-108,295
1781608638.240,S01,STAIRS_DOWN,-661,-205,22234,-40,-27,-18,205,-117,285
1781608638.250,S01,STAIRS_DOWN,422,-152,16266,-33,2,-15,213,-117,284
1781608638.260,S01,STAIRS_DOWN,152,-141,18668,-17,3,6,184,-100,308
1781608638.270,S01,STAIRS_DOWN,-176,-169,18899,-40,-36,-15,206,-102,305
1781608638.280,S01,STAIRS_DOWN,106,282,17420,47,-3,18,190,-130,333
1781608638.290,S01,STAIRS_DOWN,-525,410,19553,-8,-45,-13,182,-112,309
1781608638.300,S01,STAIRS_DOWN,767,-61,17263,-4,23,6,193,-100,315
1781608638.310,S01,STAIRS_DOWN,-1075,-316,19238,-6,-26,-10,209,-75,300
1781608638.320,S01,STAIRS_DOWN,245,-136,13860,-2,27,-3,194,-81,275
1781608638.330,S01,STAIRS_DOWN,-637,-344,15594,-15,3,-6,208,-98,305
1781608638.340,S01,STAIRS_DOWN,-782,-22,17338,27,6,-21,199,-109,298
1781608638.350,S01,STAIRS_DOWN,126,203,15966,25,0,-26,209,-103,329
1781608638.360,S01,STAIRS_DOWN,136,23,14347,-10,-9,-16,194,-97,302
1781608638.370,S01,STAIRS_DOWN,-517,-231,18664,0,-58,12,199,-99,282
1781608638.380,S01,STAIRS_DOWN,-641,-36,20223,-12,0,2,212,-101,304
1781608638.390,S01,STAIRS_DOWN,905,296,16910,-47,15,-25,189,-102,308
1781608638.400,S01,STAIRS_DOWN,1563,314,12920,25,-28,-1,206,-103,290
1781608638.410,S01,STAIRS_DOWN,-427,-496,22248,44,1,-15,211,-101,276
1781608638.420,S01,STAIRS_DOWN,100,11,16466,-10,-62,0,210,-119,291
1781608638.430,S01,STAIRS_DOWN,-390,230,16577,-11,14,13,179,-91,305
1781608638.440,S01,STAIRS_DOWN,-159,57,22351,38,-24,-26,212,-95,289
1781608638.450,S01,STAIRS_DOWN,201,-444,17539,57,10,-2,201,-101,302
1781608638.460,S01,STAIRS_DOWN,-1195,-63,18276,-15,42,-12,179,-103,285
1781608638.470,S01,STAIRS_DOWN,-694,124,16686,-19,-10,-42,202,-109,302
1781608638.480,S01,STAIRS_DOWN,1645,-221,18030,17,-20,0,211,-96,293
1781608638.490,S01,STAIRS_DOWN,-529,251,19095,-8,20,-5,188,-112,287
1781608638.500,S01,STAIRS_DOWN,-1042,357,19499,-24,-15,28,203,-98,306
1781608638.510,S01,STAIRS_DOWN,906,494,19647,-8,31,-23,175,-101,271
1781608638.520,S01,STAIRS_DOWN,75,-32,14486,49,-1,-22,188,-102,298
1781608638.530,S01,STAIRS_DOWN,-500,-32,17823,28,15,-8,196,-93,299
1781608638.540,S01,STAIRS_DOWN,-20,-168,16209,-26,25,25,209,-115,301
1781608638.550,S01,STAIRS_DOWN,168,-207,16351,-30,-27,19,192,-107,320
1781608638.560,S01,STAIRS_DOWN,-890,87,18070,-13,11,-1,177,-100,304
1781608638.570,S01,STAIRS_DOWN,-456,270,18619,-44,-4,-7,196,-98,310
1781608638.580,S01,STAIRS_DOWN,-251,507,17718,57,2,12,201,-102,294
1781608638.590,S01,STAIRS_DOWN,-141,-18,18925,-17,-5,0,195,-98,291
1781608638.600,S01,STAIRS_DOWN,-222,-30,16467,-29,3,11,200,-101,284
1781608638.610,S01,STAIRS_DOWN,-387,367,17049,-30,5,6,196,-85,277
1781608638.620,S01,STAIRS_DOWN,-294,4,15418,10,1,-15,190,-78,302
1781608638.630,S01,STAIRS_DOWN,-346,-348,18456,-61,-4,11,202,-100,308
1781608638.640,S01,STAIRS_DOWN,131,-79,19580,-41,-9,11,172,-91,310
1781608638.650,S01,STAIRS_DOWN,-636,265,17537,-26,29,-6,211,-98,314
1781608638.660,S01,STAIRS_DOWN,-137,-273,18978,3,13,11,194,-126,297
1781608638.670,S01,STAIRS_DOWN,-339,-575,18349,40,-24,-7,182,-132,315
1781608638.680,S01,STAIRS_DOWN,-1456,-38,15427,18,-31,-13,199,-81,287
1781608638.690,S01,STAIRS_DOWN,1179,81,21157,-47,37,7,192,-74,291
1781608638.700,S01,STAIRS_DOWN,381,-208,18239,-30,-7,11,190,-92,304
