timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610438.000,S03,WALKING,-309,232,16528,-11,-12,7,170,-98,279
1781610438.010,S03,WALKING,385,419,16031,179,30,36,234,-106,320
1781610438.020,S03,WALKING,-120,161,16438,-67,-63,14,196,-101,289
1781610438.030,S03,WALKING,-179,-271,16737,63,-16,0,206,-113,304
1781610438.040,S03,WALKING,324,7,16592,18,43,-4,205,-86,287
1781610438.050,S03,WALKING,-213,-104,16830,55,-30,15,191,-93,304
1781610438.060,S03,WALKING,-203,61,16809,5,36,14,213,-80,322
1781610438.070,S03,WALKING,280,-139,16408,40,-6,3,173,-101,319
1781610438.080,S03,WALKING,450,108,16344,-78,68,-63,192,-115,309
1781610438.090,S03,WALKING,-480,359,16209,-30,66,-45,193,-96,278
1781610438.100,S03,WALKING,28,-34,15897,-8,14,43,222,-60,309
1781610438.110,S03,WALKING,142,156,16630,-1,80,-4,187,-121,314
1781610438.120,S03,WALKING,-190,251,15781,3,12,-11,221,-93,320
1781610438.130,S03,WALKING,320,279,16312,-36,-54,5,199,-107,316
1781610438.140,S03,WALKING,883,-194,16997,8,-10,-5,212,-112,303
1781610438.150,S03,WALKING,-427,386,16101,41,27,-12,206,-97,279
1781610438.160,S03,WALKING,-410,-104,16797,113,12,11,172,-90,301
1781610438.170,S03,WALKING,169,-80,16519,-48,11,-4,181,-106,274
1781610438.180,S03,WALKING,-117,539,15839,18,35,0,169,-100,303
1781610438.190,S03,WALKING,465,-104,16583,-68,-25,-9,217,-83,298
1781610438.200,S03,WALKING,171,-58,16220,-22,-45,24,195,-133,318
1781610438.210,S03,WALKING,-300,207,16253,-13,26,-18,175,-100,307
1781610438.220,S03,WALKING,2,-286,16772,11,-14,-39,193,-103,293
1781610438.230,S03,WALKING,8,-146,16722,-44,-70,36,210,-117,303
1781610438.240,S03,WALKING,141,-229,16445,20,53,-8,187,-97,303
1781610438.250,S03,WALKING,-385,-315,16354,-21,-22,20,209,-93,314
1781610438.260,S03,WALKING,71,215,16666,-52,-51,-10,217,-108,316
1781610438.270,S03,WALKING,200,-23,17148,111,15,-21,177,-112,329
1781610438.280,S03,WALKING,258,-199,16400,11,9,-41,227,-86,307
1781610438.290,S03,WALKING,-22,308,16614,-60,-87,4,230,-90,286
1781610438.300,S03,WALKING,-125,177,16486,10,49,45,212,-102,310
1781610438.310,S03,WALKING,135,-205,16533,-41,-10,-5,188,-102,315
1781610438.320,S03,WALKING,85,53,16511,-18,65,24,227,-95,313
1781610438.330,S03,WALKING,133,585,15667,-74,-35,-14,201,-101,290
1781610438.340,S03,WALKING,-128,429,16576,-88,3,15,194,-97,288
1781610438.350,S03,WALKING,-628,169,16412,34,-22,-21,212,-112,282
1781610438.360,S03,WALKING,16,367,16677,-1,76,17,219,-96,324
1781610438.370,S03,WALKING,-152,291,16822,31,-36,10,202,-108,298
1781610438.380,S03,WALKING,-145,144,16983,-7,-49,-40,219,-77,310
1781610438.390,S03,WALKING,-306,-505,16263,4,-27,-61,220,-91,303
1781610438.400,S03,WALKING,-574,8,16371,-26,-60,-41,197,-91,317
1781610438.410,S03,WALKING,-324,178,16431,77,-54,-19,196,-115,289
1781610438.420,S03,WALKING,128,142,16758,-72,-18,-34,176,-91,300
1781610438.430,S03,WALKING,-318,145,15831,-47,36,-26,208,-110,281
1781610438.440,S03,WALKING,-475,-99,15959,32,-19,-15,182,-95,291
1781610438.450,S03,WALKING,-528,121,16450,-3,11,31,214,-79,268
1781610438.460,S03,WALKING,79,232,17237,-31,12,-22,203,-95,313
1781610438.470,S03,WALKING,663,-64,16758,-34,-53,-39,200,-112,301
1781610438.480,S03,WALKING,-95,-288,16978,21,12,54,197,-104,288
1781610438.490,S03,WALKING,-186,-122,16643,64,54,31,164,-115,318
1781610438.500,S03,WALKING,-55,-8,16596,30,-17,-42,206,-102,293
1781610438.510,S03,WALKING,265,-80,17035,46,-33,-6,187,-91,290
1781610438.520,S03,WALKING,-872,268,16106,-21,47,12,191,-89,317
1781610438.530,S03,WALKING,-55,-257,16242,19,38,16,196,-103,298
1781610438.540,S03,WALKING,-271,-320,17265,-50,3,5,190,-117,301
1781610438.550,S03,WALKING,39,-99,17520,54,-15,7,195,-114,308
1781610438.560,S03,WALKING,-137,1,16377,36,33,48,214,-100,306
1781610438.570,S03,WALKING,-266,247,16983,11,-10,0,197,-93,313
1781610438.580,S03,WALKING,-289,63,16964,70,-88,-11,192,-129,296
1781610438.590,S03,WALKING,-5,140,16357,12,-18,-23,182,-99,306
1781610438.600,S03,WALKING,462,-174,17211,1,3,51,214,-101,285
1781610438.610,S03,WALKING,-167,-209,16043,11,-45,6,217,-107,305
1781610438.620,S03,WALKING,-401,337,15700,-39,50,-19,186,-145,289
1781610438.630,S03,WALKING,-106,392,16422,-28,65,45,183,-111,311
1781610438.640,S03,WALKING,-477,106,15939,89,27,-21,201,-81,278
1781610438.650,S03,WALKING,359,-39,16434,-50,-14,-1,214,-102,312
1781610438.660,S03,WALKING,-276,55,17035,-88,-33,-55,182,-91,270
1781610438.670,S03,WALKING,-190,205,16362,-4,78,-24,198,-109,274
1781610438.680,S03,WALKING,174,445,16607,7,-7,-63,212,-98,311
1781610438.690,S03,WALKING,-158,-8,16725,36,-72,34,202,-85,306
1781610438.700,S03,WALKING,950,16,15958,-43,-49,-15,189,-115,284
1781610438.710,S03,WALKING,375,559,15960,-19,-3,16,209,-110,316
1781610438.720,S03,WALKING,-200,187,16396,56,22,70,174,-93,281
1781610438.730,S03,WALKING,847,207,16192,-4,-24,13,206,-91,295
1781610438.740,S03,WALKING,305,295,16214,7,-20,-2,219,-110,291
1781610438.750,S03,WALKING,537,-72,16479,27,35,-7,215,-91,302
1781610438.760,S03,WALKING,-321,69,16814,62,78,-37,189,-75,334
1781610438.770,S03,WALKING,-109,169,16087,0,-4,16,217,-88,293
1781610438.780,S03,WALKING,81,345,16473,80,61,-28,184,-130,258
1781610438.790,S03,WALKING,382,-371,16474,8,-11,0,197,-99,313
1781610438.800,S03,WALKING,-98,344,17191,9,-17,1,192,-117,269
1781610438.810,S03,WALKING,187,-30,16018,6,-46,38,196,-102,285
1781610438.820,S03,WALKING,-380,368,15952,-22,-13,5,192,-116,319
1781610438.830,S03,WALKING,-158,67,17308,58,-26,6,188,-113,284
1781610438.840,S03,WALKING,-77,-176,17154,-26,62,-59,222,-112,293
1781610438.850,S03,WALKING,-138,99,17018,27,62,30,187,-121,300
1781610438.860,S03,WALKING,-6,331,16846,-21,-50,-8,208,-109,299
1781610438.870,S03,WALKING,-209,-97,16331,-45,48,0,186,-94,332
1781610438.880,S03,WALKING,380,158,16883,14,70,-14,191,-105,312
1781610438.890,S03,WALKING,-108,429,16826,-38,0,40,194,-111,329
1781610438.900,S03,WALKING,49,-417,16426,29,-1,-1,214,-106,305
1781610438.910,S03,WALKING,128,157,16672,58,-37,8,195,-114,284
1781610438.920,S03,WALKING,-516,-301,16304,6,23,18,181,-122,295
1781610438.930,S03,WALKING,-165,-271,16572,-44,-48,4,218,-100,291
1781610438.940,S03,WALKING,-40,94,16492,23,37,-4,187,-131,285
1781610438.950,S03,WALKING,-218,135,16243,13,13,-84,209,-91,309
1781610438.960,S03,WALKING,-487,-280,16776,-51,-17,-45,213,-90,297
1781610438.970,S03,WALKING,-335,-324,16521,-1,17,7,237,-135,299
1781610438.980,S03,WALKING,-295,281,17011,17,0,-19,205,-86,321
1781610438.990,S03,WALKING,130,95,16440,-2,22,31,204,-85,307
1781610439.000,S03,WALKING,-68,-514,16150,57,11,0,171,-119,307
1781610439.010,S03,WALKING,-12,73,16131,-55,46,3,179,-80,289
1781610439.020,S03,WALKING,55,202,16714,-1,-29,0,218,-106,328
1781610439.030,S03,WALKING,343,99,15877,0,-32,-55,189,-115,284
1781610439.040,S03,WALKING,-64,212,16834,32,-21,-62,194,-113,304
1781610439.050,S03,WALKING,-72,-82,16379,58,-13,0,184,-120,289
1781610439.060,S03,WALKING,-97,121,15589,-17,-19,34,193,-111,302
1781610439.070,S03,WALKING,504,82,17187,-27,-77,-7,217,-94,295
