timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608338.000,S01,STANDING,51,-65,16185,-13,-12,13,191,-108,293
1781608338.010,S01,STANDING,-53,35,16212,-12,1,3,203,-89,291
1781608338.020,S01,STANDING,121,29,16524,10,-18,-11,187,-104,297
1781608338.030,S01,STANDING,-38,133,16445,2,-4,-5,208,-107,298
1781608338.040,S01,STANDING,70,119,16427,-19,-4,0,196,-98,291
1781608338.050,S01,STANDING,82,132,16298,1,25,0,201,-100,315
1781608338.060,S01,STANDING,127,26,16296,5,-17,5,205,-94,297
1781608338.070,S01,STANDING,115,-8,16337,-7,-27,9,201,-104,301
1781608338.080,S01,STANDING,51,83,16324,3,-16,-3,191,-87,291
1781608338.090,S01,STANDING,-13,77,16512,0,0,-11,204,-102,291
1781608338.100,S01,STANDING,-47,-1,16506,0,-2,-5,196,-103,307
1781608338.110,S01,STANDING,-70,3,16571,14,-7,-11,212,-87,283
1781608338.120,S01,STANDING,-19,115,16611,12,20,15,191,-85,304
1781608338.130,S01,STANDING,65,57,16382,-6,8,7,192,-120,294
1781608338.140,S01,STANDING,-14,67,16175,-7,-7,-7,201,-85,288
1781608338.150,S01,STANDING,114,105,16514,0,-9,5,186,-115,308
1781608338.160,S01,STANDING,28,-26,16375,22,21,7,200,-91,299
1781608338.170,S01,STANDING,28,-50,16303,-3,2,13,197,-79,298
1781608338.180,S01,STANDING,14,-46,16386,15,20,2,185,-100,280
1781608338.190,S01,STANDING,38,-42,16345,-3,-4,3,198,-94,291
1781608338.200,S01,STANDING,6,71,16401,20,3,-9,192,-88,310
1781608338.210,S01,STANDING,29,57,16404,6,17,0,191,-104,290
1781608338.220,S01,STANDING,24,26,16213,-3,-31,1,187,-86,314
1781608338.230,S01,STANDING,66,61,16295,0,0,1,216,-85,304
1781608338.240,S01,STANDING,127,20,16356,0,10,0,188,-105,280
1781608338.250,S01,STANDING,69,-33,16321,9,0,2,191,-92,295
1781608338.260,S01,STANDING,20,48,16340,11,-8,-3,202,-105,303
1781608338.270,S01,STANDING,21,7,16293,-2,-1,-2,204,-103,296
1781608338.280,S01,STANDING,75,42,16330,2,-1,9,188,-111,310
1781608338.290,S01,STANDING,-15,-23,16673,0,4,4,201,-103,290
1781608338.300,S01,STANDING,57,-83,16489,-2,2,-10,216,-99,302
1781608338.310,S01,STANDING,154,98,16356,7,12,14,192,-113,305
1781608338.320,S01,STANDING,134,52,16395,-14,7,-6,204,-110,305
