timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781609538.000,S02,WALKING,354,-366,16726,27,40,-5,220,-86,298
1781609538.010,S02,WALKING,107,-194,15915,8,-9,5,211,-97,309
1781609538.020,S02,WALKING,534,-37,16376,102,-13,-4,192,-106,321
1781609538.030,S02,WALKING,379,-188,16601,0,0,14,194,-106,290
1781609538.040,S02,WALKING,-556,-43,16362,23,-15,15,201,-77,289
1781609538.050,S02,WALKING,622,52,16546,-9,18,9,184,-109,292
1781609538.060,S02,WALKING,112,410,16550,12,-14,-5,190,-116,277
1781609538.070,S02,WALKING,24,110,16754,-4,-17,24,221,-84,282
1781609538.080,S02,WALKING,700,178,16402,19,19,9,195,-115,282
1781609538.090,S02,WALKING,328,55,16186,53,-56,18,190,-123,299
1781609538.100,S02,WALKING,-592,-44,16699,-3,34,30,178,-106,291
1781609538.110,S02,WALKING,-297,-55,17378,-42,12,-21,208,-142,305
1781609538.120,S02,WALKING,-165,53,16718,14,-27,-16,183,-98,312
1781609538.130,S02,WALKING,-853,-38,16261,-12,43,-14,199,-96,280
1781609538.140,S02,WALKING,-133,-497,16040,-4,3,16,194,-120,295
1781609538.150,S02,WALKING,-378,360,16353,-112,3,-28,215,-105,319
1781609538.160,S02,WALKING,340,422,16333,54,-32,-1,226,-84,298
1781609538.170,S02,WALKING,202,90,16014,-4,18,44,206,-113,299
1781609538.180,S02,WALKING,193,-669,16119,38,3,25,200,-95,325
1781609538.190,S02,WALKING,136,155,16746,-39,-39,19,188,-59,319
1781609538.200,S02,WALKING,-635,510,15943,-99,-6,-19,210,-97,302
1781609538.210,S02,WALKING,103,245,16826,-22,-6,-35,193,-105,302
1781609538.220,S02,WALKING,-189,21,16699,28,8,-16,195,-97,319
1781609538.230,S02,WALKING,-304,-267,16246,-1,-40,-6,192,-89,290
1781609538.240,S02,WALKING,300,251,16102,1,-19,-19,191,-117,305
1781609538.250,S02,WALKING,-142,-319,16041,-87,-3,-21,203,-84,312
1781609538.260,S02,WALKING,-127,-296,17039,-13,30,-23,166,-91,303
1781609538.270,S02,WALKING,-329,-138,15774,1,49,6,171,-111,310
1781609538.280,S02,WALKING,-449,123,17552,-8,0,14,218,-99,305
1781609538.290,S02,WALKING,-672,203,16270,0,3,-5,194,-98,305
1781609538.300,S02,WALKING,22,-136,16528,-12,41,3,192,-89,286
1781609538.310,S02,WALKING,-474,-40,16191,38,31,-3,209,-83,318
1781609538.320,S02,WALKING,676,103,16973,-27,39,-17,198,-105,310
1781609538.330,S02,WALKING,441,-425,17106,13,-16,-3,196,-113,314
1781609538.340,S02,WALKING,583,116,15482,4,19,49,189,-94,294
1781609538.350,S02,WALKING,-382,-270,16405,21,16,-2,218,-100,309
1781609538.360,S02,WALKING,-46,-62,17188,-94,-2,29,209,-119,285
1781609538.370,S02,WALKING,-326,514,16272,-69,15,0,207,-106,301
1781609538.380,S02,WALKING,-354,-247,16138,-11,-33,-10,210,-95,304
1781609538.390,S02,WALKING,647,197,16951,-45,-59,10,213,-63,289
1781609538.400,S02,WALKING,-586,347,16654,22,5,4,213,-93,306
1781609538.410,S02,WALKING,54,-150,15818,52,-3,-11,194,-111,298
1781609538.420,S02,WALKING,-320,312,16276,-48,12,10,213,-110,294
1781609538.430,S02,WALKING,-563,95,16364,-36,22,-42,193,-79,277
1781609538.440,S02,WALKING,504,-353,17177,60,21,-15,208,-103,288
1781609538.450,S02,WALKING,34,-48,16272,-16,15,11,199,-88,281
1781609538.460,S02,WALKING,-910,-458,16481,30,-3,-2,172,-93,308
1781609538.470,S02,WALKING,-586,80,16623,33,9,-32,221,-104,328
1781609538.480,S02,WALKING,-188,-240,16254,-34,5,2,210,-126,296
1781609538.490,S02,WALKING,-247,187,16478,-21,-5,-31,206,-116,277
1781609538.500,S02,WALKING,-474,42,16415,-24,-14,25,203,-118,322
1781609538.510,S02,WALKING,-243,136,17509,-77,-25,-10,213,-91,269
1781609538.520,S02,WALKING,373,374,16583,-86,26,4,224,-69,289
1781609538.530,S02,WALKING,1063,291,17301,3,32,-19,208,-105,276
1781609538.540,S02,WALKING,377,-312,15716,-2,2,21,205,-98,294
1781609538.550,S02,WALKING,-347,-101,17212,-33,30,-17,233,-109,301
1781609538.560,S02,WALKING,-659,-345,16157,29,11,-20,220,-77,325
1781609538.570,S02,WALKING,-332,129,17249,13,-17,8,196,-94,272
1781609538.580,S02,WALKING,-145,210,16243,41,8,0,233,-109,299
1781609538.590,S02,WALKING,630,-171,16290,-35,0,3,199,-127,282
