timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608338.000,S01,WALKING,340,355,16848,-8,2,0,197,-118,284
1781608338.010,S01,WALKING,225,-8,16188,48,72,1,210,-74,286
1781608338.020,S01,WALKING,-75,335,16399,-92,-1,0,179,-129,310
1781608338.030,S01,WALKING,-156,332,16725,-21,12,-23,182,-108,318
1781608338.040,S01,WALKING,9,-328,15269,0,58,21,207,-85,306
1781608338.050,S01,WALKING,468,-85,17429,-14,18,-60,219,-106,311
1781608338.060,S01,WALKING,-177,-37,16412,5,21,32,216,-105,299
1781608338.070,S01,WALKING,178,358,16811,4,-29,3,173,-109,303
1781608338.080,S01,WALKING,-179,-16,16293,-25,18,5,203,-110,310
1781608338.090,S01,WALKING,378,-508,16700,-71,-10,-47,215,-114,325
1781608338.100,S01,WALKING,-27,252,16298,46,-13,-13,171,-101,317
1781608338.110,S01,WALKING,279,-314,16672,62,-7,-47,186,-101,301
1781608338.120,S01,WALKING,-177,338,16025,36,-14,5,215,-103,328
1781608338.130,S01,WALKING,-765,-217,16211,-22,16,11,207,-122,313
1781608338.140,S01,WALKING,-588,96,16719,8,57,17,240,-132,317
1781608338.150,S01,WALKING,-641,-93,16483,3,-22,36,206,-71,288
1781608338.160,S01,WALKING,-152,60,16043,47,-31,-16,180,-81,305
1781608338.170,S01,WALKING,234,219,16383,-41,2,15,197,-107,264
1781608338.180,S01,WALKING,-251,110,15922,-24,-48,53,224,-100,318
1781608338.190,S01,WALKING,-329,44,16781,38,26,0,214,-107,332
1781608338.200,S01,WALKING,924,45,16015,-6,-37,23,207,-127,299
1781608338.210,S01,WALKING,-514,94,16737,-27,-27,-26,219,-102,298
1781608338.220,S01,WALKING,-98,19,17257,-17,-48,33,209,-79,294
1781608338.230,S01,WALKING,12,466,16574,58,-20,-1,216,-117,314
1781608338.240,S01,WALKING,37,199,16299,-29,15,6,204,-99,261
1781608338.250,S01,WALKING,-129,-276,16547,-3,2,-12,188,-99,305
1781608338.260,S01,WALKING,-447,-184,15435,-42,53,-28,199,-118,278
