timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610738.000,S03,RUNNING,466,574,18967,-34,19,15,203,-98,297
1781610738.010,S03,RUNNING,901,134,18186,-12,-28,-9,185,-75,300
1781610738.020,S03,RUNNING,-1048,25,16477,26,-5,-14,198,-86,293
1781610738.030,S03,RUNNING,163,-772,19528,-48,28,-8,197,-88,306
1781610738.040,S03,RUNNING,934,1119,19456,-27,23,-10,198,-108,296
1781610738.050,S03,RUNNING,-9,102,18459,12,82,10,208,-96,311
1781610738.060,S03,RUNNING,-168,-518,21042,69,34,-12,204,-99,292
1781610738.070,S03,RUNNING,652,-336,17471,-1,31,0,210,-81,306
1781610738.080,S03,RUNNING,79,67,17532,-5,32,9,195,-92,303
1781610738.090,S03,RUNNING,-322,-317,18582,36,-10,-14,191,-80,289
1781610738.100,S03,RUNNING,132,-45,21062,41,0,0,194,-79,321
1781610738.110,S03,RUNNING,-490,-759,18727,-19,18,-13,191,-111,302
1781610738.120,S03,RUNNING,-192,505,17445,23,-36,-24,197,-80,289
1781610738.130,S03,RUNNING,678,-524,19536,-18,31,3,220,-104,287
1781610738.140,S03,RUNNING,-260,166,19474,38,-18,0,210,-96,296
1781610738.150,S03,RUNNING,-62,133,18297,-18,57,-11,194,-84,300
1781610738.160,S03,RUNNING,-186,30,19516,39,34,6,217,-85,284
1781610738.170,S03,RUNNING,-557,-1183,19948,41,20,-26,193,-92,292
1781610738.180,S03,RUNNING,270,16,20814,-35,50,-7,201,-92,288
1781610738.190,S03,RUNNING,688,-343,20673,-25,-6,15,189,-93,307
1781610738.200,S03,RUNNING,-399,-697,19166,36,34,-5,204,-64,303
1781610738.210,S03,RUNNING,-162,1143,15842,13,-1,-25,195,-78,322
1781610738.220,S03,RUNNING,163,-290,19881,33,9,3,229,-91,295
1781610738.230,S03,RUNNING,1010,-494,22498,-17,43,-2,195,-96,300
1781610738.240,S03,RUNNING,1250,-563,19908,11,10,23,189,-88,309
1781610738.250,S03,RUNNING,352,144,22914,41,-13,18,216,-101,297
1781610738.260,S03,RUNNING,554,-504,19216,78,8,14,200,-106,317
1781610738.270,S03,RUNNING,486,-157,19620,3,39,2,219,-77,283
1781610738.280,S03,RUNNING,199,-472,21648,30,32,0,217,-85,305
1781610738.290,S03,RUNNING,294,100,19178,19,-8,-41,198,-85,303
1781610738.300,S03,RUNNING,219,555,22191,61,46,24,189,-95,312
1781610738.310,S03,RUNNING,270,-460,19548,31,15,-1,188,-90,302
1781610738.320,S03,RUNNING,299,259,22277,2,-41,-4,205,-86,310
1781610738.330,S03,RUNNING,613,31,16321,13,0,-9,193,-90,294
1781610738.340,S03,RUNNING,-328,286,18732,40,-36,-27,210,-104,300
1781610738.350,S03,RUNNING,-1042,1914,19794,-8,-25,4,193,-95,313
1781610738.360,S03,RUNNING,892,-455,19507,22,13,0,203,-104,299
1781610738.370,S03,RUNNING,-860,-302,17276,-27,3,-4,211,-106,303
1781610738.380,S03,RUNNING,-786,220,17368,58,11,-4,200,-78,302
1781610738.390,S03,RUNNING,-4,465,17012,49,75,-5,195,-100,310
1781610738.400,S03,RUNNING,986,485,19705,32,-13,-23,194,-110,285
1781610738.410,S03,RUNNING,738,-527,19280,31,-9,8,201,-94,298
1781610738.420,S03,RUNNING,996,-385,18417,37,27,1,190,-96,305
1781610738.430,S03,RUNNING,-515,-700,19756,-47,-10,-17,190,-89,294
1781610738.440,S03,RUNNING,65,504,17499,-54,-39,2,193,-112,295
1781610738.450,S03,RUNNING,522,43,23186,50,46,-4,195,-77,309
1781610738.460,S03,RUNNING,502,634,22768,-40,-15,-14,188,-101,296
1781610738.470,S03,RUNNING,-1317,1150,22560,-29,28,25,211,-86,298
1781610738.480,S03,RUNNING,9,-427,19096,-26,-2,-4,211,-81,302
1781610738.490,S03,RUNNING,379,60,18584,-11,14,12,185,-109,308
1781610738.500,S03,RUNNING,263,-43,17943,5,48,11,205,-85,314
1781610738.510,S03,RUNNING,818,-1436,18723,-23,90,18,212,-90,312
1781610738.520,S03,RUNNING,-112,353,19416,6,6,27,214,-85,299
1781610738.530,S03,RUNNING,211,-288,18929,-65,49,-3,197,-97,318
1781610738.540,S03,RUNNING,-337,133,19179,5,35,25,187,-107,300
1781610738.550,S03,RUNNING,640,-618,25495,22,1,21,186,-97,282
1781610738.560,S03,RUNNING,343,192,16815,-70,15,18,197,-77,320
1781610738.570,S03,RUNNING,1076,241,19948,36,15,-10,195,-93,302
1781610738.580,S03,RUNNING,31,-511,17230,-47,-2,-5,192,-95,308
1781610738.590,S03,RUNNING,593,-677,19877,37,44,33,214,-102,295
1781610738.600,S03,RUNNING,-303,158,18441,-29,63,11,202,-89,309
