timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781608938.000,S01,STAIRS_DOWN,-408,-8,16036,-24,8,24,178,-105,304
1781608938.010,S01,STAIRS_DOWN,-85,20,16811,15,-15,28,207,-85,290
1781608938.020,S01,STAIRS_DOWN,133,355,18312,-3,4,-6,200,-122,309
1781608938.030,S01,STAIRS_DOWN,310,-294,20736,51,0,1,219,-89,308
1781608938.040,S01,STAIRS_DOWN,487,-26,17858,10,-17,1,193,-109,287
1781608938.050,S01,STAIRS_DOWN,-376,753,18832,16,30,11,194,-110,292
1781608938.060,S01,STAIRS_DOWN,322,87,17173,4,21,12,192,-90,293
1781608938.070,S01,STAIRS_DOWN,466,178,17916,17,29,-17,184,-96,321
1781608938.080,S01,STAIRS_DOWN,-376,-125,15614,-25,10,12,204,-102,313
1781608938.090,S01,STAIRS_DOWN,309,-122,16534,5,-54,8,216,-91,294
1781608938.100,S01,STAIRS_DOWN,-122,-40,18798,11,-16,5,199,-103,295
1781608938.110,S01,STAIRS_DOWN,167,-84,21212,3,44,-1,210,-115,315
1781608938.120,S01,STAIRS_DOWN,616,-191,18046,-49,26,2,194,-116,317
1781608938.130,S01,STAIRS_DOWN,887,46,15268,24,24,8,210,-110,291
1781608938.140,S01,STAIRS_DOWN,-202,-158,20657,0,-4,18,213,-78,305
1781608938.150,S01,STAIRS_DOWN,-96,-211,18465,23,16,-9,190,-120,311
1781608938.160,S01,STAIRS_DOWN,203,-193,17377,-14,22,-8,205,-95,295
1781608938.170,S01,STAIRS_DOWN,-771,-414,19353,42,-12,-33,192,-111,291
1781608938.180,S01,STAIRS_DOWN,541,-91,16507,-5,7,5,191,-96,295
1781608938.190,S01,STAIRS_DOWN,-543,368,19927,-7,-38,0,198,-79,288
1781608938.200,S01,STAIRS_DOWN,-929,235,17975,-24,23,-14,213,-102,281
1781608938.210,S01,STAIRS_DOWN,60,-118,18489,-22,31,-2,183,-117,299
