timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610138.000,S03,STAIRS_DOWN,553,-334,18020,21,17,-33,213,-105,288
1781610138.010,S03,STAIRS_DOWN,1232,-165,17510,17,16,0,172,-87,309
1781610138.020,S03,STAIRS_DOWN,1049,194,17346,-21,-62,3,190,-101,305
1781610138.030,S03,STAIRS_DOWN,-88,-55,17132,-24,-28,-10,214,-62,320
1781610138.040,S03,STAIRS_DOWN,-129,-76,18206,-39,8,-10,199,-93,296
1781610138.050,S03,STAIRS_DOWN,924,-431,18006,-32,-30,-28,208,-116,312
1781610138.060,S03,STAIRS_DOWN,186,-210,17305,10,-33,-11,201,-94,272
1781610138.070,S03,STAIRS_DOWN,-367,-25,19264,29,-43,27,220,-105,312
1781610138.080,S03,STAIRS_DOWN,-640,-123,15678,34,11,-3,194,-93,272
1781610138.090,S03,STAIRS_DOWN,101,-206,16762,3,23,17,172,-109,302
1781610138.100,S03,STAIRS_DOWN,936,214,16773,-19,35,-4,207,-118,295
1781610138.110,S03,STAIRS_DOWN,776,-595,20071,-29,-22,-23,205,-75,297
1781610138.120,S03,STAIRS_DOWN,-331,775,19240,-1,5,-7,183,-101,287
1781610138.130,S03,STAIRS_DOWN,-770,-126,18360,5,15,-8,189,-107,305
1781610138.140,S03,STAIRS_DOWN,-168,242,17748,40,-13,-11,202,-108,286
1781610138.150,S03,STAIRS_DOWN,727,-192,18818,-19,0,3,194,-115,315
1781610138.160,S03,STAIRS_DOWN,47,136,18816,7,6,20,212,-108,305
1781610138.170,S03,STAIRS_DOWN,-171,-29,17875,-6,-6,1,210,-85,313
1781610138.180,S03,STAIRS_DOWN,-999,42,20728,-4,-29,-11,184,-121,306
1781610138.190,S03,STAIRS_DOWN,-45,152,21427,27,-14,-2,186,-88,287
1781610138.200,S03,STAIRS_DOWN,850,96,16810,-26,0,-14,189,-100,313
1781610138.210,S03,STAIRS_DOWN,193,-56,20573,31,34,22,188,-118,298
1781610138.220,S03,STAIRS_DOWN,662,-98,18219,20,12,6,177,-116,283
1781610138.230,S03,STAIRS_DOWN,-343,-339,17845,-23,-27,-7,186,-87,289
1781610138.240,S03,STAIRS_DOWN,-127,-330,17799,14,32,7,207,-106,304
1781610138.250,S03,STAIRS_DOWN,86,424,13635,-46,-24,-16,207,-86,305
1781610138.260,S03,STAIRS_DOWN,21,-150,19745,9,-28,7,181,-112,309
1781610138.270,S03,STAIRS_DOWN,532,-95,15298,-41,0,9,189,-94,314
1781610138.280,S03,STAIRS_DOWN,-926,399,22064,-57,3,-30,215,-106,302
1781610138.290,S03,STAIRS_DOWN,829,440,17480,20,70,11,212,-91,298
1781610138.300,S03,STAIRS_DOWN,1630,-286,17664,-50,-7,33,218,-119,306
1781610138.310,S03,STAIRS_DOWN,414,-140,16016,-49,-2,0,192,-85,289
1781610138.320,S03,STAIRS_DOWN,-267,441,19912,49,14,-5,200,-64,310
1781610138.330,S03,STAIRS_DOWN,761,315,17882,-23,-23,3,181,-95,296
1781610138.340,S03,STAIRS_DOWN,-1020,288,16335,12,-25,-6,201,-94,282
1781610138.350,S03,STAIRS_DOWN,-47,-60,17427,29,18,3,225,-118,292
1781610138.360,S03,STAIRS_DOWN,564,-178,19854,-19,5,13,202,-88,301
1781610138.370,S03,STAIRS_DOWN,399,-1,15054,4,-32,-8,196,-97,306
1781610138.380,S03,STAIRS_DOWN,-207,329,16911,1,-3,9,194,-82,296
1781610138.390,S03,STAIRS_DOWN,101,-7,16681,-2,-10,28,216,-97,303
1781610138.400,S03,STAIRS_DOWN,-32,-218,16570,21,9,2,197,-91,284
1781610138.410,S03,STAIRS_DOWN,105,173,19375,-30,-6,18,193,-86,307
1781610138.420,S03,STAIRS_DOWN,-383,86,16231,15,38,-8,203,-84,301
1781610138.430,S03,STAIRS_DOWN,601,-63,18842,-11,5,-21,195,-90,310
1781610138.440,S03,STAIRS_DOWN,1278,10,16753,16,-18,21,180,-123,294
1781610138.450,S03,STAIRS_DOWN,472,-187,18424,37,-31,5,230,-86,305
1781610138.460,S03,STAIRS_DOWN,263,170,21909,28,6,-23,201,-88,307
1781610138.470,S03,STAIRS_DOWN,-357,162,13325,13,-4,-4,223,-94,294
1781610138.480,S03,STAIRS_DOWN,-155,-253,15877,-8,39,18,193,-89,274
1781610138.490,S03,STAIRS_DOWN,384,119,14772,31,-34,12,190,-111,288
1781610138.500,S03,STAIRS_DOWN,126,564,15993,21,-9,16,181,-91,291
1781610138.510,S03,STAIRS_DOWN,-859,-71,14563,-12,-38,5,227,-88,295
1781610138.520,S03,STAIRS_DOWN,-1325,21,20049,-3,-7,-2,199,-85,297
1781610138.530,S03,STAIRS_DOWN,-976,216,13765,4,-10,-3,176,-71,282
1781610138.540,S03,STAIRS_DOWN,-1554,26,15379,-68,15,24,204,-107,312
1781610138.550,S03,STAIRS_DOWN,368,375,20162,-16,-12,23,194,-125,306
1781610138.560,S03,STAIRS_DOWN,429,-252,16038,19,-40,-6,214,-99,297
1781610138.570,S03,STAIRS_DOWN,-672,197,16676,31,39,-4,203,-120,290
1781610138.580,S03,STAIRS_DOWN,-8,-50,17218,18,-20,5,211,-97,284
1781610138.590,S03,STAIRS_DOWN,154,611,13495,-44,15,12,220,-110,295
1781610138.600,S03,STAIRS_DOWN,-390,20,19809,16,3,-26,192,-107,310
1781610138.610,S03,STAIRS_DOWN,1118,-16,13110,7,-2,8,214,-103,285
1781610138.620,S03,STAIRS_DOWN,784,417,15940,-28,-31,9,197,-113,295
1781610138.630,S03,STAIRS_DOWN,-156,-230,17244,1,-43,9,202,-82,285
1781610138.640,S03,STAIRS_DOWN,353,313,15353,-44,8,-24,171,-107,297
1781610138.650,S03,STAIRS_DOWN,90,-26,18860,-58,12,10,205,-92,292
1781610138.660,S03,STAIRS_DOWN,1173,-74,18862,-6,11,10,198,-119,308
1781610138.670,S03,STAIRS_DOWN,426,-15,18587,-5,2,5,203,-92,311
1781610138.680,S03,STAIRS_DOWN,-451,119,22749,34,27,-3,201,-86,310
1781610138.690,S03,STAIRS_DOWN,730,-79,15520,8,15,16,198,-93,299
1781610138.700,S03,STAIRS_DOWN,-1348,228,16143,17,18,-14,208,-117,315
1781610138.710,S03,STAIRS_DOWN,248,-193,15634,15,12,0,203,-98,286
1781610138.720,S03,STAIRS_DOWN,632,-80,19914,-10,3,22,215,-89,283
1781610138.730,S03,STAIRS_DOWN,902,178,16824,-2,-8,0,222,-90,320
1781610138.740,S03,STAIRS_DOWN,270,267,18098,-28,-7,9,213,-99,301
1781610138.750,S03,STAIRS_DOWN,-1375,86,15727,1,-1,-20,213,-118,312
1781610138.760,S03,STAIRS_DOWN,-528,-221,22517,-10,42,8,225,-104,318
1781610138.770,S03,STAIRS_DOWN,-1664,352,19543,4,6,15,199,-90,301
1781610138.780,S03,STAIRS_DOWN,423,-3,14823,-15,-4,2,200,-96,312
1781610138.790,S03,STAIRS_DOWN,1215,-112,17356,26,29,-15,191,-120,296
1781610138.800,S03,STAIRS_DOWN,635,163,19968,-8,-17,17,203,-100,302
1781610138.810,S03,STAIRS_DOWN,-597,406,17955,17,30,39,194,-107,303
1781610138.820,S03,STAIRS_DOWN,322,-215,12811,27,9,-9,220,-95,308
1781610138.830,S03,STAIRS_DOWN,637,48,15153,-14,-13,-4,212,-92,296
1781610138.840,S03,STAIRS_DOWN,901,59,19400,-33,-30,-6,175,-107,285
1781610138.850,S03,STAIRS_DOWN,492,314,17905,66,29,-14,201,-132,301
1781610138.860,S03,STAIRS_DOWN,113,688,13420,40,3,-15,185,-90,280
1781610138.870,S03,STAIRS_DOWN,-452,36,19784,-12,29,-31,214,-118,283
1781610138.880,S03,STAIRS_DOWN,308,74,15253,-53,4,-34,180,-91,292
1781610138.890,S03,STAIRS_DOWN,708,-13,12690,-1,14,4,192,-110,307
1781610138.900,S03,STAIRS_DOWN,-261,61,15307,-67,-6,-4,190,-74,305
1781610138.910,S03,STAIRS_DOWN,97,-86,16931,-11,20,9,193,-95,282
1781610138.920,S03,STAIRS_DOWN,369,-11,16776,-8,-2,0,203,-110,314
1781610138.930,S03,STAIRS_DOWN,-443,48,17405,34,-15,0,224,-104,315
1781610138.940,S03,STAIRS_DOWN,26,150,16266,26,22,-14,198,-86,305
1781610138.950,S03,STAIRS_DOWN,769,198,18725,28,38,14,180,-104,281
1781610138.960,S03,STAIRS_DOWN,360,187,17439,-1,-13,-39,177,-95,295
1781610138.970,S03,STAIRS_DOWN,139,-324,16446,8,51,-7,193,-109,293
1781610138.980,S03,STAIRS_DOWN,39,208,22130,-14,20,0,197,-123,321
1781610138.990,S03,STAIRS_DOWN,-223,87,20487,31,33,-12,195,-88,297
1781610139.000,S03,STAIRS_DOWN,-679,-352,21258,-25,-28,-3,204,-94,304
1781610139.010,S03,STAIRS_DOWN,-56,369,18421,4,47,8,189,-102,286
1781610139.020,S03,STAIRS_DOWN,262,127,18824,4,-10,6,226,-84,277
1781610139.030,S03,STAIRS_DOWN,755,328,20388,-11,52,1,195,-115,284
1781610139.040,S03,STAIRS_DOWN,-168,-60,19610,-26,-39,-9,178,-89,280
1781610139.050,S03,STAIRS_DOWN,-1344,206,17844,8,16,-6,188,-103,273
1781610139.060,S03,STAIRS_DOWN,-602,-493,20273,1,40,-2,187,-110,313
1781610139.070,S03,STAIRS_DOWN,727,207,18266,23,4,16,207,-122,321
1781610139.080,S03,STAIRS_DOWN,-437,550,13557,-7,15,-2,201,-85,302
1781610139.090,S03,STAIRS_DOWN,-572,84,16839,-44,-18,-3,211,-106,298
1781610139.100,S03,STAIRS_DOWN,-417,-30,12882,-2,2,-14,217,-85,284
1781610139.110,S03,STAIRS_DOWN,-393,-119,14554,-11,-41,-14,197,-98,323
1781610139.120,S03,STAIRS_DOWN,474,29,17053,-29,-17,16,202,-97,293
1781610139.130,S03,STAIRS_DOWN,-241,215,19612,-7,-45,3,212,-60,295
1781610139.140,S03,STAIRS_DOWN,411,-280,16282,-32,-27,8,220,-111,296
1781610139.150,S03,STAIRS_DOWN,265,-290,14341,44,-20,12,205,-100,320
1781610139.160,S03,STAIRS_DOWN,199,62,17122,-23,-6,-39,207,-103,275
1781610139.170,S03,STAIRS_DOWN,-946,-546,17121,49,-5,23,193,-78,294
1781610139.180,S03,STAIRS_DOWN,-655,608,15686,-49,-52,7,197,-96,334
1781610139.190,S03,STAIRS_DOWN,-987,-581,16243,-33,2,2,208,-120,316
1781610139.200,S03,STAIRS_DOWN,31,-356,15849,51,68,-16,201,-101,302
1781610139.210,S03,STAIRS_DOWN,120,-203,17699,22,14,-36,181,-96,296
1781610139.220,S03,STAIRS_DOWN,513,475,16384,-20,-44,-28,190,-131,289
1781610139.230,S03,STAIRS_DOWN,-349,-155,18001,-28,17,14,183,-105,279
1781610139.240,S03,STAIRS_DOWN,-184,316,16139,10,-2,4,212,-89,292
1781610139.250,S03,STAIRS_DOWN,1351,103,17487,3,-55,-11,206,-90,301
