timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781609838.000,S02,WALKING,102,-154,16464,-19,-50,34,203,-62,322
1781609838.010,S02,WALKING,428,-367,16902,32,-25,18,197,-124,301
1781609838.020,S02,WALKING,892,480,16061,32,78,3,212,-90,293
1781609838.030,S02,WALKING,-96,-168,17093,4,38,2,192,-98,311
1781609838.040,S02,WALKING,116,181,16161,-31,-22,-37,235,-85,302
1781609838.050,S02,WALKING,97,-423,16011,22,-6,12,198,-99,286
1781609838.060,S02,WALKING,320,233,16069,-11,8,-7,172,-84,330
1781609838.070,S02,WALKING,355,93,17386,-31,3,-28,196,-115,324
1781609838.080,S02,WALKING,516,-42,16584,6,2,1,206,-127,292
1781609838.090,S02,WALKING,-163,-134,17778,-12,20,33,204,-104,310
1781609838.100,S02,WALKING,173,297,16447,-55,19,8,196,-76,287
1781609838.110,S02,WALKING,837,-252,16419,71,16,-53,194,-104,308
1781609838.120,S02,WALKING,84,-422,15816,-15,-41,-11,183,-103,315
1781609838.130,S02,WALKING,21,-94,16425,-29,-21,11,190,-96,313
1781609838.140,S02,WALKING,25,-278,16771,-56,34,-2,201,-107,297
1781609838.150,S02,WALKING,-182,51,16818,-20,32,-14,209,-93,294
1781609838.160,S02,WALKING,178,-187,15982,-57,-14,12,221,-87,290
1781609838.170,S02,WALKING,138,-150,16919,-5,57,13,201,-110,270
1781609838.180,S02,WALKING,117,-112,16362,24,32,8,203,-96,295
1781609838.190,S02,WALKING,-440,114,15912,-58,-14,-27,179,-97,316
1781609838.200,S02,WALKING,-106,-186,16704,7,-2,-7,213,-89,331
1781609838.210,S02,WALKING,76,287,16404,-28,21,-18,196,-96,327
1781609838.220,S02,WALKING,47,75,16763,31,0,21,194,-123,283
1781609838.230,S02,WALKING,-224,420,16516,-22,-13,12,200,-82,278
1781609838.240,S02,WALKING,356,53,16726,20,-22,-35,197,-87,291
1781609838.250,S02,WALKING,-550,205,16913,-5,68,-12,214,-66,290
1781609838.260,S02,WALKING,-185,167,16961,32,-8,13,217,-128,310
1781609838.270,S02,WALKING,-395,-7,16353,24,-18,11,210,-83,313
1781609838.280,S02,WALKING,-226,-213,15802,-66,0,25,173,-87,289
1781609838.290,S02,WALKING,-285,-287,16848,17,5,-27,181,-88,296
1781609838.300,S02,WALKING,-170,156,17351,-24,47,34,211,-101,313
1781609838.310,S02,WALKING,-200,-149,15827,24,-34,-13,211,-99,313
1781609838.320,S02,WALKING,1221,-325,16418,-21,-24,2,198,-108,288
1781609838.330,S02,WALKING,-123,149,16553,-15,-2,-14,189,-99,288
1781609838.340,S02,WALKING,-448,-226,15984,-113,3,-11,166,-112,314
1781609838.350,S02,WALKING,-450,43,16724,18,-4,39,216,-60,328
