timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781609838.000,S02,STAIRS_DOWN,-1305,-235,16923,-27,0,0,195,-104,286
1781609838.010,S02,STAIRS_DOWN,-358,202,18350,3,-3,-7,195,-97,299
1781609838.020,S02,STAIRS_DOWN,1344,-429,17476,23,-39,10,192,-88,317
1781609838.030,S02,STAIRS_DOWN,-464,-331,19023,40,19,7,172,-97,306
1781609838.040,S02,STAIRS_DOWN,1357,-85,20568,-4,19,24,201,-83,289
1781609838.050,S02,STAIRS_DOWN,567,19,18063,28,-27,0,189,-94,313
1781609838.060,S02,STAIRS_DOWN,417,147,18792,59,36,-3,191,-113,293
1781609838.070,S02,STAIRS_DOWN,-260,41,17323,57,-42,-6,216,-84,306
1781609838.080,S02,STAIRS_DOWN,232,-370,18837,1,-26,1,194,-85,310
1781609838.090,S02,STAIRS_DOWN,456,-108,18887,-38,30,0,207,-95,293
1781609838.100,S02,STAIRS_DOWN,327,15,19377,-5,30,-8,209,-79,290
1781609838.110,S02,STAIRS_DOWN,354,-76,18601,-18,-17,2,204,-92,292
1781609838.120,S02,STAIRS_DOWN,-87,315,17446,-5,28,-19,189,-90,290
1781609838.130,S02,STAIRS_DOWN,-516,213,19790,-66,21,-16,194,-116,304
1781609838.140,S02,STAIRS_DOWN,147,-547,15429,-8,-24,-14,188,-108,313
1781609838.150,S02,STAIRS_DOWN,207,283,14942,-41,-40,9,200,-91,307
1781609838.160,S02,STAIRS_DOWN,954,-71,18617,68,-35,0,196,-100,290
1781609838.170,S02,STAIRS_DOWN,485,257,21909,-64,31,5,191,-88,305
1781609838.180,S02,STAIRS_DOWN,273,188,17658,5,13,-8,202,-96,308
1781609838.190,S02,STAIRS_DOWN,-233,103,15463,-15,27,5,210,-108,289
1781609838.200,S02,STAIRS_DOWN,-268,-56,17822,-24,11,-16,202,-109,305
1781609838.210,S02,STAIRS_DOWN,-768,-90,16976,-3,77,-7,190,-120,321
1781609838.220,S02,STAIRS_DOWN,-844,263,18904,-26,-35,-40,196,-113,312
1781609838.230,S02,STAIRS_DOWN,76,-176,17213,-11,38,-9,195,-97,311
1781609838.240,S02,STAIRS_DOWN,-545,473,25971,28,-8,8,191,-105,301
1781609838.250,S02,STAIRS_DOWN,114,428,19038,-6,8,-23,204,-87,310
1781609838.260,S02,STAIRS_DOWN,-1194,-150,20503,19,-1,8,188,-99,315
1781609838.270,S02,STAIRS_DOWN,336,-325,14792,12,-4,7,205,-81,277
1781609838.280,S02,STAIRS_DOWN,-8,59,19322,7,-28,12,189,-98,306
1781609838.290,S02,STAIRS_DOWN,394,426,16619,-18,0,-2,195,-98,312
1781609838.300,S02,STAIRS_DOWN,322,108,20579,27,-13,7,236,-108,305
1781609838.310,S02,STAIRS_DOWN,629,-151,20692,3,-44,0,217,-99,316
1781609838.320,S02,STAIRS_DOWN,-319,-291,17819,26,-34,18,219,-118,294
1781609838.330,S02,STAIRS_DOWN,-942,-72,17715,16,-63,-14,178,-85,275
1781609838.340,S02,STAIRS_DOWN,308,212,20029,-46,-19,-4,208,-92,298
1781609838.350,S02,STAIRS_DOWN,-972,-70,19393,-11,10,2,208,-108,309
1781609838.360,S02,STAIRS_DOWN,-665,-50,20334,-8,-17,-9,197,-82,293
1781609838.370,S02,STAIRS_DOWN,317,262,19086,37,19,-6,191,-98,280
1781609838.380,S02,STAIRS_DOWN,-324,-205,15626,28,-23,18,196,-97,305
1781609838.390,S02,STAIRS_DOWN,571,65,14846,-2,11,-6,214,-89,293
1781609838.400,S02,STAIRS_DOWN,618,159,15241,-44,-18,-6,200,-111,270
1781609838.410,S02,STAIRS_DOWN,-435,-5,17699,-65,0,9,184,-93,320
1781609838.420,S02,STAIRS_DOWN,-743,-332,18947,5,46,-18,182,-107,306
1781609838.430,S02,STAIRS_DOWN,537,-39,18126,33,39,24,183,-82,301
1781609838.440,S02,STAIRS_DOWN,-645,-66,19521,-2,-11,-20,201,-97,288
1781609838.450,S02,STAIRS_DOWN,-31,-336,20922,-19,-31,11,220,-91,286
1781609838.460,S02,STAIRS_DOWN,173,-62,19419,-41,22,7,191,-100,301
1781609838.470,S02,STAIRS_DOWN,-331,-155,20475,-73,19,5,233,-97,325
1781609838.480,S02,STAIRS_DOWN,1156,1,16613,-19,-38,16,206,-104,320
1781609838.490,S02,STAIRS_DOWN,198,174,19620,5,0,5,205,-106,306
1781609838.500,S02,STAIRS_DOWN,1204,-121,17192,-43,-17,-25,207,-111,290
1781609838.510,S02,STAIRS_DOWN,1132,-400,21551,-3,-16,34,207,-80,298
1781609838.520,S02,STAIRS_DOWN,-510,-329,19228,-24,10,-1,192,-102,273
1781609838.530,S02,STAIRS_DOWN,-326,-492,21778,20,10,-22,193,-101,299
1781609838.540,S02,STAIRS_DOWN,-767,14,20728,20,0,-13,191,-107,297
1781609838.550,S02,STAIRS_DOWN,527,76,19953,-29,38,16,199,-93,281
1781609838.560,S02,STAIRS_DOWN,639,129,16058,45,15,0,209,-112,299
