timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781610138.000,S03,STANDING,97,50,16328,15,-1,-11,201,-92,307
1781610138.010,S03,STANDING,-74,-71,16034,-7,11,-4,209,-116,301
1781610138.020,S03,STANDING,21,-81,15953,1,0,6,202,-77,297
1781610138.030,S03,STANDING,-7,93,16350,-11,2,-12,202,-97,294
1781610138.040,S03,STANDING,54,73,16047,0,10,10,188,-113,295
1781610138.050,S03,STANDING,-70,1,16274,-8,23,8,180,-104,292
1781610138.060,S03,STANDING,113,59,15961,7,-8,-9,196,-92,321
1781610138.070,S03,STANDING,91,59,16102,-26,32,-5,174,-109,293
1781610138.080,S03,STANDING,114,91,16139,22,12,1,181,-104,301
1781610138.090,S03,STANDING,-54,-38,16008,-3,-15,-2,197,-85,298
1781610138.100,S03,STANDING,44,27,16321,-12,11,-1,206,-94,308
1781610138.110,S03,STANDING,-19,129,16250,23,17,-4,186,-103,287
1781610138.120,S03,STANDING,3,0,16189,2,4,-3,199,-94,305
1781610138.130,S03,STANDING,52,1,16163,10,32,-3,198,-91,298
1781610138.140,S03,STANDING,-20,46,16146,-15,18,2,196,-111,295
1781610138.150,S03,STANDING,12,-72,16307,-1,9,2,206,-107,289
1781610138.160,S03,STANDING,77,172,16263,5,26,19,211,-95,305
1781610138.170,S03,STANDING,49,-49,16049,4,34,0,218,-97,300
1781610138.180,S03,STANDING,77,9,16093,-7,20,-1,207,-93,309
1781610138.190,S03,STANDING,44,82,16270,-9,9,3,205,-112,305
1781610138.200,S03,STANDING,26,57,16258,11,4,0,202,-99,303
1781610138.210,S03,STANDING,11,150,16123,-2,8,-9,214,-102,303
1781610138.220,S03,STANDING,-57,46,16136,8,0,0,224,-93,299
1781610138.230,S03,STANDING,-62,13,16403,-3,11,10,188,-100,306
1781610138.240,S03,STANDING,70,53,16205,7,7,-6,207,-93,264
1781610138.250,S03,STANDING,7,41,16155,23,8,-7,184,-106,329
1781610138.260,S03,STANDING,29,10,16195,14,8,1,201,-82,297
1781610138.270,S03,STANDING,29,138,16295,-7,-14,7,198,-90,304
1781610138.280,S03,STANDING,-28,59,16331,0,30,8,202,-105,310
1781610138.290,S03,STANDING,46,213,16087,-4,8,-1,210,-107,297
1781610138.300,S03,STANDING,69,29,16297,3,23,2,196,-109,314
1781610138.310,S03,STANDING,58,161,16287,8,6,-5,203,-85,297
1781610138.320,S03,STANDING,29,188,16161,-13,4,-1,197,-96,303
1781610138.330,S03,STANDING,29,111,16224,8,0,6,197,-88,306
1781610138.340,S03,STANDING,69,86,16179,-11,17,-11,186,-107,297
1781610138.350,S03,STANDING,3,78,16170,3,11,-2,200,-109,300
1781610138.360,S03,STANDING,47,101,16353,-3,25,0,209,-94,296
1781610138.370,S03,STANDING,141,53,16213,-23,0,5,208,-116,297
1781610138.380,S03,STANDING,-21,163,16027,-8,-13,19,186,-110,312
1781610138.390,S03,STANDING,-26,-4,16257,-11,0,1,210,-109,276
1781610138.400,S03,STANDING,101,40,16187,19,-20,1,198,-101,298
1781610138.410,S03,STANDING,32,25,16242,14,-2,4,189,-117,272
1781610138.420,S03,STANDING,-48,14,16301,17,3,7,189,-103,307
1781610138.430,S03,STANDING,-54,69,16300,9,7,-3,197,-104,304
1781610138.440,S03,STANDING,-2,52,16183,-14,-3,11,206,-91,320
1781610138.450,S03,STANDING,64,72,16122,-3,-8,-16,202,-102,296
1781610138.460,S03,STANDING,-22,35,16217,0,-14,-7,177,-93,296
1781610138.470,S03,STANDING,113,40,16226,-18,-1,-14,203,-102,303
1781610138.480,S03,STANDING,-19,-15,16089,0,-12,-10,197,-107,294
1781610138.490,S03,STANDING,23,3,16246,9,1,1,203,-97,321
1781610138.500,S03,STANDING,39,96,16088,26,14,6,190,-91,295
1781610138.510,S03,STANDING,-1,86,16154,17,-18,-17,198,-121,289
1781610138.520,S03,STANDING,96,-14,16157,3,8,-4,203,-105,312
1781610138.530,S03,STANDING,-11,91,16172,-3,-13,4,235,-96,286
1781610138.540,S03,STANDING,-20,17,16112,-1,8,-2,197,-109,314
1781610138.550,S03,STANDING,48,83,16311,29,21,14,199,-116,301
1781610138.560,S03,STANDING,158,44,16370,0,-5,0,192,-108,290
