timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781609078.027,S01,STAIRS_UP,0.06146240234375,0.01824951171875,1.07354736328125,0.09923664122137404,0.32061068702290074,-0.007633587786259542,30.299999999999997,-11.549999999999999,43.949999999999996
1781609078.037,S01,STAIRS_UP,0.0726318359375,0.0208740234375,1.06927490234375,0.183206106870229,-0.08396946564885496,0.0,28.799999999999997,-15.0,43.949999999999996
1781609078.047,S01,STAIRS_UP,0.0789794921875,0.01910400390625,1.0859375,0.15267175572519084,0.1297709923664122,0.0,30.9,-15.299999999999999,46.8
1781609078.057,S01,STAIRS_UP,0.09857177734375,0.0211181640625,1.10858154296875,-0.13740458015267176,0.17557251908396945,0.08396946564885496,29.099999999999998,-15.6,47.4
1781609078.067,S01,STAIRS_UP,0.091064453125,0.02276611328125,1.10687255859375,0.1450381679389313,0.19083969465648856,-0.061068702290076333,30.9,-14.399999999999999,43.65
1781609078.077,S01,STAIRS_UP,0.07904052734375,0.0283203125,1.12847900390625,0.04580152671755725,0.21374045801526717,-0.07633587786259542,29.549999999999997,-14.399999999999999,43.949999999999996
1781609078.087,S01,STAIRS_UP,0.09375,0.02166748046875,1.173095703125,0.21374045801526717,0.26717557251908397,0.10687022900763359,27.599999999999998,-13.65,46.5
1781609078.097,S01,STAIRS_UP,0.07977294921875,0.01434326171875,1.19122314453125,0.4122137404580153,0.183206106870229,-0.03816793893129771,28.65,-16.2,45.6
1781609078.107,S01,STAIRS_UP,0.09942626953125,0.0289306640625,1.20599365234375,0.3511450381679389,0.1297709923664122,-0.11450381679389313,29.4,-15.299999999999999,45.9
1781609078.117,S01,STAIRS_UP,0.08795166015625,0.01763916015625,1.245849609375,0.4961832061068702,0.12213740458015267,-0.03816793893129771,31.799999999999997,-12.15,46.199999999999996
1781609078.127,S01,STAIRS_UP,0.09014892578125,0.02142333984375,1.2628173828125,0.4122137404580153,0.08396946564885496,-0.022900763358778626,31.2,-14.549999999999999,44.55
1781609078.137,S01,STAIRS_UP,0.0994873046875,0.02362060546875,1.2891845703125,0.21374045801526717,0.26717557251908397,0.13740458015267176,32.1,-15.149999999999999,45.3
1781609078.147,S01,STAIRS_UP,0.078857421875,0.02166748046875,1.3206787109375,0.061068702290076333,0.061068702290076333,0.08396946564885496,32.1,-16.2,45.3
1781609078.157,S01,STAIRS_UP,0.0760498046875,0.02593994140625,1.31732177734375,0.45038167938931295,0.2595419847328244,0.09923664122137404,29.25,-14.25,43.8
1781609078.167,S01,STAIRS_UP,0.07958984375,0.02191162109375,1.33551025390625,0.4122137404580153,0.1297709923664122,0.06870229007633588,29.7,-13.5,45.3
1781609078.177,S01,STAIRS_UP,0.088623046875,0.0137939453125,1.35968017578125,0.31297709923664124,0.04580152671755725,0.08396946564885496,29.4,-13.799999999999999,46.65
1781609078.187,S01,STAIRS_UP,0.066650390625,0.02972412109375,1.3609619140625,0.22137404580152673,0.183206106870229,-0.061068702290076333,28.95,-15.299999999999999,44.4
1781609078.197,S01,STAIRS_UP,0.05340576171875,0.01800537109375,1.37640380859375,0.3511450381679389,-0.007633587786259542,-0.015267175572519083,27.45,-14.399999999999999,45.15
1781609078.207,S01,STAIRS_UP,0.06695556640625,0.01531982421875,1.35845947265625,0.42748091603053434,0.16030534351145037,-0.08396946564885496,29.849999999999998,-12.6,45.15
1781609078.217,S01,STAIRS_UP,0.07000732421875,0.0205078125,1.3431396484375,0.5343511450381679,0.08396946564885496,-0.015267175572519083,28.2,-13.5,44.55
1781609078.227,S01,STAIRS_UP,0.0703125,0.01568603515625,1.360107421875,0.4580152671755725,-0.03816793893129771,0.061068702290076333,29.849999999999998,-16.05,45.9
1781609078.237,S01,STAIRS_UP,0.05340576171875,0.01556396484375,1.322509765625,0.6335877862595419,0.0916030534351145,0.007633587786259542,32.85,-18.3,43.949999999999996
1781609078.247,S01,STAIRS_UP,0.04888916015625,0.02606201171875,1.302978515625,0.25190839694656486,0.07633587786259542,0.11450381679389313,29.25,-14.549999999999999,46.65
1781609078.257,S01,STAIRS_UP,0.0552978515625,0.0098876953125,1.260986328125,0.4961832061068702,0.13740458015267176,-0.09923664122137404,30.15,-13.799999999999999,45.75
