timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781609538.0,S02,SITTING,-0.005121319673359304,-0.01275634765625,0.9811565440188172,0.03056946564885496,-0.03816793893129771,0.07633587786259542,200,-95,300
1781609538.01,S02,SITTING,-0.0018290427404854658,-0.014404296875,0.981581918465004,-0.0534,-0.007633587786259542,0.04580152671755725,199,-96,300
1781609538.02,S02,SITTING,-0.003719053572320447,-0.0103759765625,0.9826757384694843,-0.01523206106870229,-0.10687022900763359,0.0,201,-90,298
1781609538.03,S02,SITTING,-0.003353245024223354,-0.01153564453125,0.9884486773820191,0.13743969465648856,0.0916030534351145,0.007633587786259542,204,-94,300
1781609538.04,S02,SITTING,0.0003658085480970932,-0.0108642578125,0.9913655307272999,3.5114503816793416e-05,-0.030534351145038167,0.061068702290076333,204,-101,301
1781609538.05,S02,SITTING,-0.0001829042740485466,-0.00970458984375,0.981581918465004,-0.030499236641221374,-0.05343511450381679,0.0,206,-95,290
1781609538.06,S02,SITTING,-0.005609064404155428,-0.01251220703125,0.983891094030018,0.03056946564885496,0.007633587786259542,-0.0916030534351145,202,-84,305
1781609538.07,S02,SITTING,6.096809134951553e-05,-0.01055908203125,0.9779966195614298,-0.1450030534351145,0.0,0.10687022900763359,205,-99,296
1781609538.08,S02,SITTING,-0.0026825960193786833,-0.00994873046875,0.9803057951264437,-0.038132824427480914,-0.030534351145038167,0.022900763358778626,193,-82,302
1781609538.09,S02,SITTING,0.0015851703750874037,-0.00927734375,0.9803057951264437,-0.16027022900763357,-0.030534351145038167,0.04580152671755725,201,-98,297
1781609538.1,S02,SITTING,-0.0018290427404854658,-0.01263427734375,0.9835872551398845,-0.045766412213740455,0.0,0.015267175572519083,203,-92,301
1781609538.11,S02,SITTING,0.0035361492982719004,-0.009033203125,0.976781264000896,-0.0534,0.05343511450381679,0.0,202,-93,305
1781609538.12,S02,SITTING,-0.0005487128221456398,-0.01190185546875,0.9834657195838312,0.04583664122137405,-0.08396946564885496,0.061068702290076333,206,-89,299
1781609538.13,S02,SITTING,0.0026825960193786833,-0.01385498046875,0.985410288480685,3.5114503816793416e-05,0.022900763358778626,-0.061068702290076333,205,-95,307
1781609538.14,S02,SITTING,-0.002987436476126261,-0.01116943359375,0.9919732085075668,0.04583664122137405,0.0,0.0,193,-89,300
