timestamp,subject_id,activity_label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1781609065.653,S01,RUNNING,0.0343017578125,-0.00811767578125,1.00604248046875,0.11450381679389313,0.44274809160305345,-0.015267175572519083,30.45,-11.1,43.949999999999996
1781609065.663,S01,RUNNING,0.05133056640625,0.00677490234375,1.00726318359375,0.22137404580152673,0.0,0.0,28.799999999999997,-15.0,43.8
1781609065.673,S01,RUNNING,0.06146240234375,0.0152587890625,1.0428466796875,0.19083969465648856,0.24427480916030533,0.0,30.9,-15.45,47.1
1781609065.683,S01,RUNNING,0.0869140625,0.02764892578125,1.0941162109375,-0.12213740458015267,0.29770992366412213,0.10687022900763359,29.099999999999998,-15.75,47.699999999999996
1781609065.693,S01,RUNNING,0.077392578125,0.03790283203125,1.12371826171875,0.1984732824427481,0.3053435114503817,-0.08396946564885496,31.049999999999997,-14.399999999999999,43.5
1781609065.703,S01,RUNNING,0.06097412109375,0.05120849609375,1.1802978515625,0.0916030534351145,0.32061068702290074,-0.0916030534351145,29.549999999999997,-14.399999999999999,43.949999999999996
1781609065.713,S01,RUNNING,0.0767822265625,0.04583740234375,1.259033203125,0.2748091603053435,0.366412213740458,0.13740458015267176,27.3,-13.5,46.65
1781609065.723,S01,RUNNING,0.05548095703125,0.03704833984375,1.3001708984375,0.48854961832061067,0.24427480916030533,-0.04580152671755725,28.5,-16.349999999999998,45.75
1781609065.733,S01,RUNNING,0.07513427734375,0.05474853515625,1.3255615234375,0.40458015267175573,0.16793893129770993,-0.13740458015267176,29.25,-15.45,45.9
1781609065.743,S01,RUNNING,0.05487060546875,0.03546142578125,1.3638916015625,0.549618320610687,0.1297709923664122,-0.05343511450381679,31.95,-11.85,46.199999999999996
1781609065.753,S01,RUNNING,0.0509033203125,0.0340576171875,1.36053466796875,0.42748091603053434,0.05343511450381679,-0.030534351145038167,31.349999999999998,-14.549999999999999,44.55
1781609065.763,S01,RUNNING,0.05511474609375,0.0286865234375,1.3514404296875,0.17557251908396945,0.22900763358778625,0.17557251908396945,32.4,-15.149999999999999,45.449999999999996
1781609065.773,S01,RUNNING,0.02142333984375,0.0164794921875,1.33404541015625,-0.015267175572519083,-0.030534351145038167,0.09923664122137404,32.4,-16.349999999999998,45.3
1781609065.783,S01,RUNNING,0.009765625,0.01177978515625,1.26715087890625,0.35877862595419846,0.1450381679389313,0.1297709923664122,29.099999999999998,-14.1,43.65
1781609065.793,S01,RUNNING,0.00604248046875,-0.004150390625,1.21832275390625,0.2748091603053435,-0.022900763358778626,0.0916030534351145,29.7,-13.35,45.449999999999996
1781609065.803,S01,RUNNING,0.0093994140625,-0.0250244140625,1.1759033203125,0.11450381679389313,-0.15267175572519084,0.10687022900763359,29.25,-13.65,46.8
1781609065.813,S01,RUNNING,-0.025390625,-0.01275634765625,1.11383056640625,-0.030534351145038167,-0.022900763358778626,-0.07633587786259542,28.95,-15.299999999999999,44.4
1781609065.823,S01,RUNNING,-0.048583984375,-0.03570556640625,1.07904052734375,0.05343511450381679,-0.2748091603053435,-0.015267175572519083,27.15,-14.399999999999999,45.15
1781609065.833,S01,RUNNING,-0.03741455078125,-0.0445556640625,1.023681640625,0.08396946564885496,-0.10687022900763359,-0.10687022900763359,29.849999999999998,-12.45,45.3
1781609065.843,S01,RUNNING,-0.03802490234375,-0.0404052734375,0.9915771484375,0.16030534351145037,-0.1984732824427481,-0.022900763358778626,28.05,-13.35,44.55
1781609065.853,S01,RUNNING,-0.04083251953125,-0.0469970703125,1.01788330078125,0.022900763358778626,-0.3511450381679389,0.07633587786259542,29.849999999999998,-16.05,45.9
1781609065.863,S01,RUNNING,-0.06353759765625,-0.04449462890625,1.00628662109375,0.183206106870229,-0.1984732824427481,0.015267175572519083,33.15,-18.75,43.949999999999996
1781609065.873,S01,RUNNING,-0.06903076171875,-0.02520751953125,1.0360107421875,-0.2748091603053435,-0.21374045801526717,0.1450381679389313,29.099999999999998,-14.549999999999999,46.949999999999996
1781609065.883,S01,RUNNING,-0.05908203125,-0.0390625,1.05841064453125,-0.03816793893129771,-0.12213740458015267,-0.1297709923664122,30.15,-13.799999999999999,45.9
1781609065.893,S01,RUNNING,-0.08941650390625,-0.03094482421875,1.12030029296875,-0.21374045801526717,-0.15267175572519084,0.05343511450381679,31.349999999999998,-16.5,43.5
1781609065.903,S01,RUNNING,-0.0767822265625,-0.0177001953125,1.1849365234375,-0.16030534351145037,-0.21374045801526717,-0.13740458015267176,30.299999999999997,-15.0,47.4
1781609065.913,S01,RUNNING,-0.070556640625,0.00030517578125,1.22607421875,-0.37404580152671757,-0.45038167938931295,0.007633587786259542,30.299999999999997,-15.299999999999999,45.15
1781609065.923,S01,RUNNING,-0.06549072265625,-0.007080078125,1.29571533203125,-0.17557251908396945,0.11450381679389313,0.08396946564885496,29.4,-14.7,43.8
1781609065.933,S01,RUNNING,-0.06982421875,0.00079345703125,1.32421875,-0.31297709923664124,-0.4351145038167939,-0.022900763358778626,29.549999999999997,-15.75,46.65
